Time [ms], Neuron ID
16.6,2933
16.6,2476
16.8,368
16.9,2135
16.9,1412
16.9,1567
16.9,1292
16.9,2216
16.9,2336
17,2937
17.1,1753
17.2,241
17.2,1860
17.2,2484
17.3,2099
17.3,1658
17.4,936
17.4,2902
17.4,2141
17.4,692
17.5,2287
17.5,1067
17.5,1204
17.6,1295
17.6,1258
17.6,887
17.7,2745
17.8,896
17.8,2723
17.9,930
17.9,1443
18,262
18.1,1494
18.2,658
18.2,1248
18.2,2666
18.3,979
18.4,2620
18.4,0
18.4,874
18.4,2504
18.4,1430
18.5,2834
18.5,1134
18.5,2236
18.6,1642
18.6,1377
18.6,538
18.7,1162
18.7,13
18.7,1613
18.7,1617
18.8,969
18.8,1966
18.9,2750
18.9,531
18.9,507
19,855
19,2633
19,2549
19.1,1324
19.1,416
19.1,386
19.2,1922
19.2,1049
19.2,2043
19.2,27
19.2,1820
19.3,912
19.3,499
19.3,708
19.3,1133
19.3,1954
19.4,256
19.4,2570
19.4,1066
19.4,2515
19.5,1918
19.5,2202
19.5,1465
19.6,2175
19.6,1145
19.8,654
19.8,446
19.8,1785
19.9,1330
19.9,2814
19.9,2354
20,2284
20,2602
20,2142
20,802
20,1309
20,2414
20,2477
20.1,644
20.1,2910
20.1,1839
20.2,1308
20.2,502
20.2,2881
20.3,1680
20.3,779
20.3,1233
20.3,202
20.5,1537
20.6,2938
20.7,959
20.8,815
20.8,2629
21,2128
21,834
21,1434
21,2943
21.1,2433
21.1,2879
21.1,2903
21.4,1344
21.4,2292
21.4,506
21.4,329
21.4,2580
21.4,1102
21.4,1635
21.5,251
21.5,1929
21.5,1364
21.5,131
21.6,920
21.6,2297
21.7,2661
21.7,1062
21.8,2786
21.9,2657
21.9,976
21.9,2528
21.9,356
21.9,2323
21.9,491
22,34
22,904
22,1584
22.1,1147
22.1,2946
22.1,2102
22.1,982
22.1,1202
22.2,843
22.2,1527
22.2,2461
22.2,1400
22.2,42
22.2,2871
22.3,479
22.3,275
22.3,2149
22.4,58
22.4,399
22.4,1556
22.4,2503
22.4,1397
22.5,2187
22.5,1730
22.5,1490
22.6,1320
22.6,57
22.6,1588
22.6,2780
22.7,626
22.7,923
22.7,2111
22.7,891
22.8,2624
22.8,2088
22.8,106
22.8,2472
23,1715
23.1,420
23.1,2242
23.2,1032
23.2,675
23.3,2561
23.3,1313
23.3,1464
23.3,311
23.7,1306
23.8,2574
23.8,1165
23.9,468
23.9,143
24.2,1518
24.3,1197
24.4,2753
24.5,2281
24.5,2006
24.6,1976
24.6,1619
24.8,1502
24.8,174
24.8,1456
24.9,1504
24.9,1040
25,1081
25,284
25.1,2822
25.1,824
25.1,1500
25.1,2498
25.1,859
25.1,1132
25.2,1487
25.3,112
25.3,2925
25.3,193
25.4,2647
25.4,1274
25.4,1317
25.4,885
25.5,664
25.5,853
25.5,1480
25.5,2885
25.5,575
25.5,1707
25.5,2468
25.6,1703
25.6,2818
25.6,1093
25.7,236
25.7,1626
25.7,1804
25.7,2505
25.7,1722
25.8,1349
25.8,836
25.8,674
25.8,1796
26,122
26.2,39
26.2,1429
26.5,1940
26.5,1989
26.5,403
26.8,2179
27,1355
27,2030
27.1,2878
27.2,828
27.4,857
27.5,2276
27.5,752
27.7,1399
27.7,496
27.9,1368
28,397
28,2096
28,659
28,880
28,1206
28,2222
28.1,1373
28.1,1260
28.1,1031
28.1,1963
28.1,1964
28.1,1843
28.2,1036
28.2,1903
28.2,2760
28.3,1346
28.3,1375
28.3,1131
28.3,2868
28.3,1421
28.3,1485
28.4,2206
28.4,392
28.4,2339
28.4,1351
28.4,2523
28.4,185
28.5,1543
28.5,1515
28.5,2176
28.5,1203
28.5,2075
28.6,2643
28.6,2324
28.6,1704
28.6,1053
28.7,239
28.7,2882
28.7,2747
28.9,2134
28.9,2578
29.1,2623
29.1,1448
29.3,1915
29.4,380
29.5,1080
29.5,2921
29.8,1066
29.9,2555
29.9,1828
30,1829
30.1,2101
30.1,598
30.1,364
30.2,430
30.2,2566
30.2,373
30.3,1217
30.4,854
30.4,2655
30.4,1986
30.4,1698
30.4,2363
30.4,1793
30.5,464
30.5,2355
30.6,2703
30.6,2639
30.7,1127
30.7,584
30.7,1767
30.7,150
30.8,1163
30.8,2840
30.8,312
30.8,1811
30.8,925
30.9,2712
30.9,1258
31,1554
31,1519
31,413
31,2525
31,1931
31,2532
31,302
31.1,1335
31.1,2126
31.1,1228
31.2,1404
31.2,421
31.2,1595
31.3,624
31.3,716
31.3,1249
31.3,747
31.4,474
31.4,273
31.4,1603
31.4,773
31.4,1472
31.4,1643
31.5,1055
31.5,359
31.6,1802
31.6,206
31.6,1185
31.7,702
31.8,274
31.8,2694
31.8,574
31.8,2493
31.9,1624
32,1360
32,288
32.1,2449
32.2,2348
32.3,1407
32.3,799
32.4,906
32.4,1974
32.4,2896
32.5,394
32.5,2797
32.5,2802
32.5,2771
32.5,2346
32.7,2480
32.7,1271
32.8,1048
32.8,2053
32.9,641
32.9,722
32.9,2152
33,2625
33,1951
33,249
33,1508
33,756
33.1,2597
33.1,1230
33.2,823
33.2,2309
33.2,2311
33.2,2144
33.3,578
33.3,60
33.3,1411
33.3,2057
33.3,336
33.4,110
33.4,1960
33.4,1773
33.4,2585
33.4,409
33.4,1713
33.4,1278
33.4,2481
33.4,2551
33.4,746
33.5,960
33.5,1549
33.5,1720
33.5,1866
33.5,444
33.5,2497
33.6,524
33.7,1762
33.7,1657
33.7,595
33.7,2909
33.7,210
33.7,1575
33.8,231
33.8,103
33.8,1362
33.8,2137
33.8,786
33.8,1124
33.8,2360
33.9,1883
33.9,1357
33.9,1522
33.9,405
33.9,787
33.9,2329
33.9,501
34,2445
34,125
34,2140
34,1797
34.3,1895
34.3,607
34.3,905
34.4,422
34.4,2188
34.4,1128
34.5,2399
34.6,2136
34.7,1660
34.8,2020
35.1,423
35.2,1919
35.4,2358
35.5,1283
35.6,1728
35.6,732
35.6,2550
35.6,1237
35.7,2601
35.7,873
35.8,1251
35.9,1680
35.9,1104
35.9,1954
36,1941
36,270
36,1558
36.1,2837
36.1,808
36.1,1196
36.1,518
36.2,2115
36.2,2118
36.2,365
36.2,2490
36.3,2650
36.3,2606
36.3,730
36.3,1608
36.4,2111
36.4,2646
36.4,35
36.4,1296
36.4,539
36.5,2813
36.5,2447
36.5,1716
36.6,119
36.6,2531
36.7,1041
36.7,2226
36.8,971
36.8,2762
36.8,2425
36.9,1403
36.9,2247
36.9,1332
36.9,1086
36.9,0
37,2201
37.1,96
37.1,1719
37.2,72
37.2,1900
37.4,1018
37.4,2442
37.4,2506
37.7,1917
37.8,132
37.9,865
38.2,1631
38.3,205
38.6,2384
38.6,1279
38.6,512
38.6,1651
38.7,64
38.7,350
38.7,2356
38.8,653
38.8,2373
38.9,1947
38.9,2241
39,2120
39,1612
39,2723
39.1,390
39.2,1376
39.3,1914
39.3,2808
39.3,2710
39.3,393
39.3,750
39.4,608
39.4,218
39.5,863
39.5,2092
39.5,1827
39.5,2512
39.5,2692
39.6,1160
39.6,1168
39.7,127
39.8,991
39.8,1930
39.8,493
39.8,2876
39.9,2568
39.9,1770
40,189
40.1,2428
40.2,1175
40.2,885
40.2,1838
40.3,2044
40.4,2322
40.4,684
40.4,1769
40.5,322
40.6,477
40.6,875
40.7,298
40.7,2521
40.8,2617
40.8,2682
41,216
41,2454
41.1,1046
41.1,1483
41.2,909
41.3,2789
41.4,1636
41.4,2747
41.4,699
41.5,455
41.7,849
41.7,1499
41.8,1943
41.8,2640
41.8,915
41.8,1766
41.8,503
41.8,1842
41.9,1858
41.9,1863
42,1010
42,1658
42,907
42.1,2632
42.1,1265
42.2,1536
42.2,1961
42.3,2691
42.4,1323
42.4,2660
42.5,2269
42.6,805
42.6,354
42.6,290
42.7,985
42.7,681
42.7,532
42.8,69
42.8,102
42.8,809
42.8,330
42.8,934
42.9,33
42.9,1193
42.9,1280
43,107
43.1,635
43.1,159
43.2,2306
43.2,281
43.2,2714
43.3,1523
43.3,2826
43.3,1300
43.3,320
43.5,1938
43.5,1221
43.6,2275
43.6,1556
43.7,1182
43.7,1138
43.9,2393
43.9,184
44,2078
44.1,1891
44.1,2414
44.1,1452
44.1,2694
44.1,2746
44.3,2100
44.3,1488
44.3,1741
44.3,890
44.4,2776
44.4,2717
44.5,1700
44.5,2064
44.5,2233
44.5,1956
44.5,1431
44.6,2091
44.7,2911
44.7,1467
44.7,19
44.7,525
44.7,1149
44.7,2035
44.8,958
44.8,2232
44.9,1115
44.9,1926
44.9,988
45.1,133
45.1,155
45.1,1250
45.2,335
45.2,485
45.3,638
45.3,531
45.5,1342
45.5,1372
45.5,682
45.6,2765
45.8,443
45.8,285
45.9,209
45.9,369
45.9,2565
46,613
46,2124
46,432
46,1581
46.1,1540
46.1,2816
46.1,1984
46.1,2923
46.1,2502
46.1,2258
46.2,823
46.2,2242
46.2,1465
46.2,2234
46.3,1476
46.3,2861
46.4,2906
46.4,222
46.4,2558
46.4,676
46.5,575
46.5,929
46.5,2261
46.5,1147
46.6,1181
46.7,62
46.7,2916
46.8,2085
46.8,1189
46.9,869
47,391
47,2417
47,1470
47.1,1343
47.1,2354
47.1,1691
47.1,1073
47.1,740
47.1,2528
47.2,2273
47.2,1093
47.3,1532
47.3,2760
47.4,1925
47.4,63
47.4,736
47.5,1861
47.5,2475
47.6,660
47.6,1
47.6,1525
47.6,1192
47.7,299
47.9,1555
47.9,636
47.9,398
47.9,1913
48,814
48,248
48,1727
48,925
48.1,562
48.1,1142
48.1,1145
48.1,2938
48.1,778
48.2,1715
48.2,2887
48.2,321
48.2,758
48.2,1284
48.3,707
48.3,2106
48.4,548
48.5,1178
48.5,2937
48.5,204
48.6,824
48.7,472
49,2563
49,790
49,744
49.1,1110
49.2,852
49.2,1779
49.2,219
49.3,2525
49.3,1223
49.4,2610
49.4,664
49.5,438
49.5,791
49.5,2179
49.6,982
49.6,586
49.6,899
49.6,2519
49.6,536
49.9,1837
49.9,1227
50,1336
50,1601
50.1,2132
50.1,1908
50.2,2426
50.2,1222
50.2,2857
50.3,2328
50.3,534
50.3,1266
50.4,108
50.4,388
50.5,853
50.5,208
50.6,2199
50.6,2344
50.7,1078
50.7,1723
50.8,1580
50.8,2483
50.9,2674
50.9,2473
50.9,2724
51,2761
51,1660
51.1,719
51.1,745
51.2,793
51.2,2412
51.2,928
51.3,829
51.3,2086
51.3,225
51.6,75
51.6,264
51.7,1359
51.7,40
51.8,1529
51.8,2437
51.8,1159
51.9,2653
51.9,1365
51.9,553
52,964
52.1,2559
52.2,1123
52.2,1413
52.3,1773
52.3,714
52.3,2734
52.4,619
52.4,2806
52.4,2095
52.4,1500
52.4,1647
52.5,2832
52.5,5
52.5,6
52.5,295
52.6,1257
52.6,1497
52.7,1402
52.7,271
52.7,1822
52.8,2580
52.8,1238
53,2055
53,789
53.1,458
53.1,25
53.1,1462
53.2,2656
53.2,2881
53.3,1150
53.3,834
53.3,881
53.3,2894
53.3,972
53.3,1443
53.4,1678
53.4,768
53.6,2791
53.6,2410
53.7,754
53.7,939
53.8,871
54,580
54.2,29
54.2,487
54.3,2491
54.4,389
54.4,810
54.5,731
54.6,2042
54.7,1395
54.8,2788
54.9,551
55,792
55,1920
55,1118
55,2023
55.1,1341
55.1,44
55.1,1693
55.1,738
55.1,865
55.2,1318
55.2,1229
55.3,1071
55.3,1991
55.3,1036
55.3,1721
55.3,484
55.3,866
55.4,771
55.4,13
55.5,1551
55.5,2110
55.5,677
55.5,875
55.5,2930
55.5,1130
55.5,2235
55.5,2496
55.6,1203
55.6,750
55.6,1616
55.7,857
55.7,429
55.7,1952
55.8,851
55.8,628
55.8,1155
55.8,1653
55.8,2019
55.9,2644
55.9,1664
56,459
56,1568
56.1,1600
56.1,1615
56.3,1326
56.3,2118
56.3,18
56.4,1064
56.4,1702
56.5,186
56.6,514
56.8,816
56.8,2797
56.9,678
57,2408
57,2159
57.1,1897
57.2,47
57.2,770
57.2,2693
57.2,2445
57.3,1510
57.3,229
57.4,2063
57.4,375
57.5,1549
57.5,2161
57.6,1051
57.6,1914
57.7,224
57.7,1626
57.7,672
57.7,1658
57.8,2549
57.8,2909
57.8,533
57.9,456
57.9,1104
57.9,2396
57.9,1196
58.1,2936
58.2,82
58.2,1314
58.2,1293
58.2,1255
58.2,797
58.3,2810
58.3,1479
58.3,1383
58.3,1725
58.4,640
58.4,300
58.4,2778
58.5,1879
58.5,688
58.5,152
58.6,2622
58.6,571
58.6,2532
58.6,753
58.6,181
58.6,708
58.7,1634
58.7,1455
58.8,1324
58.8,437
58.8,1677
58.8,1195
58.8,2333
58.9,2809
58.9,2355
58.9,1421
59,1034
59,2804
59,891
59,2358
59,239
59,1310
59.1,358
59.1,2569
59.2,967
59.2,653
59.2,2431
59.2,1082
59.3,1796
59.3,1148
59.4,1321
59.6,1780
59.7,500
59.7,317
59.9,2676
59.9,2449
60,2652
60,2134
60.2,102
60.2,2062
60.3,1727
60.3,130
60.4,566
60.6,1839
60.6,2020
60.8,241
60.8,2411
60.8,1971
60.8,1206
60.8,2198
61,364
61,984
61,2870
61.1,2136
61.1,2485
61.2,2641
61.2,423
61.2,1704
61.3,800
61.3,2759
61.3,2267
61.3,1632
61.4,2842
61.4,150
61.4,2855
61.4,2866
61.5,249
61.5,986
61.5,936
61.6,876
61.7,831
61.7,1356
61.7,1264
61.7,312
61.7,756
61.7,559
61.8,1927
61.8,1976
61.8,1587
61.9,1995
61.9,2874
61.9,2886
61.9,1969
62,2260
62.1,1498
62.1,1378
62.1,1132
62.2,2541
62.2,1768
62.3,1021
62.3,1239
62.3,2364
62.3,1447
62.4,1841
62.4,430
62.5,704
62.6,1884
62.6,2439
62.6,1965
62.8,662
62.8,818
62.9,1881
62.9,1823
62.9,2002
63.1,1219
63.2,981
63.3,1949
63.4,2359
63.4,2560
63.4,517
63.5,454
63.5,1875
63.6,1745
63.6,3
63.6,1187
63.7,2111
63.7,1784
63.8,42
63.8,43
63.8,2113
63.9,1355
64,356
64,2075
64.1,449
64.2,2353
64.3,2067
64.3,2667
64.3,1590
64.3,527
64.3,1192
64.4,2605
64.4,1216
64.4,1829
64.5,433
64.5,1389
64.5,135
64.5,893
64.6,1181
64.6,603
64.6,1094
64.6,2635
64.6,1966
64.6,192
64.7,2160
64.7,1249
64.7,1303
64.9,821
64.9,1073
64.9,2522
64.9,2357
65,494
65.2,1169
65.2,2209
65.2,1763
65.3,2249
65.3,2018
65.3,570
65.5,903
65.6,2813
65.7,809
65.8,153
65.9,814
65.9,1667
65.9,2048
65.9,1855
66,2188
66.1,1348
66.4,251
66.4,1506
66.4,294
66.4,1598
66.5,383
66.6,2632
66.6,2505
66.6,2335
66.6,1974
66.6,2401
66.7,268
66.7,1806
66.7,367
66.7,1382
66.8,1633
66.8,1515
66.8,1463
66.8,698
66.8,699
66.8,1065
66.8,1623
66.9,709
66.9,2073
66.9,2763
66.9,2750
67,2381
67,666
67,1377
67,2231
67.1,1556
67.1,2441
67.1,2523
67.2,2583
67.2,177
67.2,1964
67.3,2276
67.3,2911
67.3,221
67.3,2703
67.4,1252
67.5,1297
67.5,1393
67.6,975
67.6,2892
67.7,2418
68,34
68,2575
68,2680
68,2691
68.1,1074
68.2,2803
68.2,2593
68.3,19
68.4,463
68.4,1550
68.4,2912
68.4,2933
68.5,1917
68.6,992
68.6,1685
68.6,762
68.6,1209
68.7,1345
68.8,2777
68.9,602
68.9,2858
69,404
69,590
69,1291
69.1,2272
69.1,850
69.2,1290
69.2,1122
69.3,2849
69.3,2480
69.3,1220
69.3,2253
69.3,2032
69.4,1715
69.4,394
69.4,399
69.5,2090
69.5,1316
69.5,2655
69.5,1711
69.5,825
69.5,1848
69.6,67
69.6,2284
69.6,587
69.6,1491
69.6,453
69.7,2745
69.7,957
69.8,262
69.8,45
69.8,355
69.9,1929
69.9,452
69.9,1
70,81
70,2305
70,705
70,937
70.1,406
70.1,837
70.1,1641
70.2,966
70.2,2857
70.2,688
70.3,1655
70.3,1214
70.4,2592
70.4,417
70.4,2846
70.4,1471
70.4,1285
70.4,906
70.4,2871
70.4,2223
70.4,1204
70.5,2822
70.5,917
70.6,243
70.6,1157
70.6,333
70.7,2681
70.7,117
70.7,965
70.7,885
70.7,2580
70.8,811
70.9,1604
71.1,1351
71.1,2611
71.1,2762
71.1,1852
71.3,2765
71.6,2835
71.7,764
71.8,2329
71.9,920
72,521
72.4,110
72.5,202
72.5,1838
72.7,1872
72.7,1381
72.7,2747
72.7,1627
72.8,1163
72.8,2060
72.8,1251
72.8,2213
72.9,659
72.9,14
72.9,236
73,2334
73,1995
73,1793
73.1,1915
73.1,1636
73.1,2049
73.1,380
73.1,1185
73.2,1006
73.2,2824
73.2,2670
73.2,1975
73.3,851
73.3,327
73.3,1467
73.4,245
73.4,1295
73.4,314
73.5,32
73.5,879
73.5,568
73.6,1566
73.6,270
73.7,2288
73.7,1923
73.7,751
73.7,2475
73.8,2671
73.8,1483
73.8,211
73.8,2757
73.9,1575
73.9,1617
74,684
74,2254
74.1,732
74.1,1431
74.2,185
74.3,144
74.5,74
74.8,2207
74.8,485
74.9,1764
74.9,2001
75,902
75.1,2352
75.1,2425
75.2,1241
75.2,792
75.3,234
75.3,2199
75.3,1205
75.4,403
75.4,2012
75.5,1326
75.6,2097
75.6,1102
75.7,663
75.7,2557
75.8,979
75.8,15
75.8,2811
75.8,1603
75.9,654
75.9,824
75.9,886
76,118
76,2517
76.1,1538
76.1,1693
76.2,2326
76.2,914
76.2,2072
76.3,2692
76.3,1269
76.4,1610
76.4,1433
76.4,1436
76.4,702
76.4,1140
76.6,1992
76.7,132
76.7,780
76.7,2037
76.8,803
76.8,2442
76.8,319
76.8,2542
76.8,180
76.9,854
76.9,2630
77,1332
77,1274
77,1809
77.1,1558
77.1,729
77.2,2255
77.2,1164
77.3,1358
77.3,1940
77.3,191
77.3,599
77.4,687
77.5,833
77.8,2096
77.8,968
77.9,2135
77.9,2310
77.9,2384
77.9,2734
77.9,345
77.9,2218
78,1908
78,2800
78,1735
78,1403
78.1,134
78.1,2498
78.3,2292
78.3,2202
78.3,770
78.3,1474
78.4,855
78.4,1691
78.4,2271
78.5,1909
78.5,2418
78.5,1998
78.5,192
78.5,2707
78.6,1327
78.7,2786
78.7,1756
78.8,1930
78.8,427
78.9,604
78.9,2741
79,1267
79.1,472
79.1,619
79.1,2572
79.2,156
79.2,767
79.3,661
79.3,1350
79.3,251
79.4,2820
79.4,1605
79.4,708
79.4,2174
79.4,2236
79.5,2370
79.5,1178
79.5,2685
79.5,865
79.5,548
79.6,1846
79.6,143
79.7,1105
79.7,1067
79.7,1962
79.7,516
79.8,985
79.8,298
79.9,1497
79.9,171
80,1110
80,2889
80,575
80,2400
80,785
80.1,64
80.1,2101
80.1,2243
80.1,2245
80.1,2431
80.2,1546
80.2,1779
80.2,883
80.2,1284
80.2,1972
80.2,1850
80.3,1069
80.4,1748
80.4,2668
80.4,1129
80.4,1828
80.4,172
80.5,1007
80.5,1302
80.6,530
80.7,2666
80.7,734
80.9,2428
81.2,2606
81.3,843
81.3,161
81.3,1184
81.4,1551
81.4,699
81.4,2527
81.5,35
81.5,508
81.5,209
81.6,919
81.6,1218
81.7,1378
81.7,2187
81.8,1901
81.8,1943
81.8,2139
81.8,2000
81.9,224
81.9,779
81.9,181
82,1742
82,1338
82,2123
82,113
82,921
82.1,973
82.1,1092
82.1,2736
82.1,741
82.2,822
82.2,396
82.2,1229
82.2,881
82.3,1359
82.3,141
82.4,1914
82.5,207
82.5,2522
82.5,2472
82.6,2647
82.6,563
82.6,2203
82.6,1760
82.7,2597
82.7,410
82.7,1765
82.7,930
82.8,999
82.8,1043
82.8,2598
82.9,461
83,1045
83,2656
83,1066
83.1,1582
83.2,1032
83.3,1677
83.3,342
83.4,496
83.5,2250
83.5,1894
83.6,545
83.8,2555
83.8,939
83.9,1093
83.9,523
84.1,1292
84.1,1054
84.2,60
84.4,2925
84.4,740
84.4,2168
84.5,1608
84.6,1952
84.6,129
84.7,1781
84.7,201
84.7,214
84.7,452
84.8,589
84.8,363
84.8,1705
84.8,1421
84.8,900
84.9,1030
85,2358
85.2,466
85.2,1017
85.2,111
85.2,2225
85.2,2264
85.3,1078
85.3,2581
85.3,364
85.3,1821
85.4,2856
85.4,578
85.4,2774
85.5,2633
85.5,1953
85.5,297
85.5,2145
85.6,2176
85.6,11
85.7,385
85.7,475
85.7,2561
85.7,1956
85.8,1336
85.8,108
85.8,617
85.9,2506
85.9,2052
86,2551
86,2214
86.1,2694
86.1,798
86.2,2346
86.3,2118
86.3,87
86.5,2603
86.5,2867
86.5,682
86.6,2175
86.6,1311
86.8,309
86.9,223
86.9,1860
87,1643
87,1035
87.1,230
87.1,2368
87.2,2457
87.2,1386
87.2,1674
87.3,2602
87.3,2513
87.3,639
87.3,175
87.4,1958
87.4,1814
87.4,2409
87.6,455
87.6,503
87.7,2314
87.7,2693
87.8,2583
87.9,2189
87.9,1578
88,2573
88,1955
88.1,1595
88.2,2303
88.2,1947
88.3,2879
88.4,847
88.4,2560
88.5,326
88.5,1653
88.6,884
88.7,2028
88.7,2723
88.8,605
88.8,851
89,2253
89,1501
89,2437
89.1,2596
89.2,2803
89.2,193
89.3,189
89.3,2536
89.3,2309
89.4,1072
89.4,1364
89.4,2138
89.4,1236
89.4,151
89.4,860
89.5,2430
89.5,936
89.5,1807
89.6,2085
89.6,360
89.6,1584
89.6,1766
89.6,1257
89.7,2732
89.8,2831
89.8,2100
89.8,1368
89.8,1259
89.8,790
89.8,1719
89.8,293
89.9,2291
89.9,334
89.9,505
89.9,2511
89.9,2201
89.9,783
89.9,378
90,875
90,573
90.1,2458
90.1,1935
90.2,1355
90.2,470
90.3,706
90.4,2822
90.4,1505
90.4,1147
90.4,348
90.5,96
90.5,2896
90.6,1900
90.6,771
90.6,1208
90.7,183
90.8,411
90.8,2784
90.8,1451
91,2779
91,536
91,955
91.1,553
91.1,1830
