Time [ms], Neuron ID
3.1,2957
3.1,4238
3.1,3112
3.1,3120
3.1,4442
3.1,2492
3.1,4672
3.1,4675
3.1,4690
3.1,2630
3.1,2728
3.1,1854
3.1,3367
3.1,4660
3.1,3726
3.1,583
3.1,4494
3.1,3625
3.1,1940
3.1,2602
3.1,435
3.1,3000
3.2,4188
3.2,1952
3.2,2573
3.2,502
3.2,3434
3.2,3069
3.2,1762
3.2,461
3.2,247
3.2,2858
3.2,4702
3.2,4102
3.2,4349
3.2,446
3.2,1043
3.2,3353
3.2,780
3.2,2317
3.2,2055
3.2,1001
3.2,2646
3.2,1506
3.2,1524
3.2,1722
3.2,2087
3.2,1478
3.2,4446
3.2,620
3.2,2357
3.2,4009
3.2,1889
3.2,4053
3.2,1062
3.2,2755
3.2,1867
3.2,2382
3.2,2740
3.3,2062
3.3,2914
3.3,4118
3.3,3240
3.3,2979
3.3,3826
3.3,923
3.3,4566
3.3,1804
3.3,705
3.3,84
3.3,2221
3.3,4435
3.3,1736
3.3,1741
3.3,2832
3.3,1029
3.3,2117
3.3,2752
3.3,2772
3.3,4775
3.3,4779
3.3,231
3.3,233
3.3,4068
3.3,3912
3.3,1175
3.3,3573
3.3,3681
3.3,3379
3.3,3786
3.3,3186
3.3,4741
3.3,447
3.3,1477
3.3,317
3.3,961
3.3,2530
3.3,4217
3.3,3105
3.3,1445
3.3,4031
3.3,1306
3.3,162
3.3,12
3.3,4242
3.3,2747
3.3,2347
3.4,4560
3.4,3431
3.4,3041
3.4,4526
3.4,2501
3.4,2907
3.4,2167
3.4,2304
3.4,1619
3.4,4723
3.4,3941
3.4,4432
3.4,1861
3.4,3993
3.4,2659
3.4,4159
3.4,133
3.4,2754
3.4,4833
3.4,918
3.4,4825
3.4,1671
3.4,4617
3.4,3840
3.4,628
3.4,796
3.4,4289
3.4,2119
3.4,835
3.4,3529
3.4,3580
3.4,2434
3.4,4385
3.4,4410
3.4,2413
3.4,2966
3.4,2972
3.4,353
3.4,2922
3.4,425
3.4,37
3.5,3055
3.5,3237
3.5,4419
3.5,331
3.5,4234
3.5,3098
3.5,2888
3.5,698
3.5,543
3.5,4362
3.5,1769
3.5,4540
3.5,3036
3.5,4547
3.5,4558
3.5,1213
3.5,3760
3.5,561
3.5,4717
3.5,4670
3.5,1605
3.5,4750
3.5,2513
3.5,1229
3.5,2819
3.5,2398
3.5,1135
3.5,1150
3.5,3699
3.5,2233
3.5,2325
3.5,2333
3.5,3651
3.5,221
3.5,187
3.5,2416
3.5,2100
3.5,2285
3.5,2017
3.5,2046
3.5,3199
3.5,1908
3.5,1918
3.5,52
3.6,103
3.6,1418
3.6,1424
3.6,4158
3.6,1590
3.6,927
3.6,2090
3.6,2697
3.6,1376
3.6,2493
3.6,1191
3.6,1350
3.6,4700
3.6,3162
3.6,3167
3.6,2834
3.6,2366
3.6,1003
3.6,4036
3.6,92
3.6,4806
3.6,1126
3.6,4023
3.6,232
3.6,2281
3.6,670
3.6,2579
3.6,4257
3.6,4270
3.6,3886
3.6,3009
3.6,2231
3.6,1451
3.6,2730
3.7,4583
3.7,4519
3.7,4538
3.7,4022
3.7,602
3.7,1497
3.7,1114
3.7,3945
3.7,1390
3.7,2236
3.7,2820
3.7,1992
3.7,2005
3.7,4346
3.7,4115
3.7,336
3.7,2517
3.7,295
3.7,3113
3.7,545
3.7,771
3.7,3618
3.7,1060
3.7,1689
3.7,2308
3.7,2998
3.7,400
3.7,2278
3.7,1144
3.7,2415
3.7,3563
3.8,511
3.8,3799
3.8,3428
3.8,1417
3.8,3927
3.8,974
3.8,3096
3.8,1365
3.8,5
3.8,4356
3.8,2683
3.8,1378
3.8,1328
3.8,1340
3.8,1985
3.8,4010
3.8,1462
3.8,3656
3.8,2916
3.8,2099
3.8,4650
3.8,2184
3.8,2191
3.8,2283
3.8,3208
3.8,3216
3.9,4686
3.9,3770
3.9,1195
3.9,2145
3.9,4508
3.9,3109
3.9,4085
3.9,4087
3.9,3375
3.9,3489
3.9,61
3.9,1836
3.9,1838
3.9,2965
3.9,3811
3.9,3814
4,1236
4,874
4,491
4,308
4,2910
4,142
4,2715
4,2272
4,3030
4,2138
4,1869
4,1557
4.1,742
4.1,2921
4.1,2
4.1,643
4.1,2423
4.2,3959
4.2,2671
4.2,3528
4.2,947
4.2,3496
4.2,1876
4.2,611
4.3,2321
4.3,2552
4.3,4256
4.3,1693
4.3,4007
4.3,1480
4.4,533
4.4,1533
4.4,3888
4.5,4530
4.5,4667
4.5,3692
4.5,1696
4.5,3387
4.6,3609
4.6,2332
4.6,2414
4.6,226
4.6,2479
4.6,3316
4.6,4042
4.7,168
4.8,3351
4.8,3740
4.8,1337
4.8,4006
4.8,3385
4.8,1064
4.9,2656
4.9,1534
4.9,4012
4.9,1541
4.9,2177
4.9,3605
5,1612
5,2054
5,4737
5,3327
5,1544
5.1,1269
5.1,866
5.1,4343
5.1,3749
5.1,454
5.1,3154
5.1,2849
5.1,1828
5.1,3181
5.1,4054
5.2,3048
5.2,1990
5.2,2486
5.2,479
5.2,4633
5.2,4688
5.2,4200
5.2,995
5.2,2643
5.2,4491
5.3,4509
5.3,1729
5.3,3347
5.3,2667
5.3,2267
5.4,501
5.4,3997
5.4,522
5.4,3395
5.4,1240
5.4,4674
5.4,1260
5.4,4237
5.4,3652
5.4,4656
5.4,2557
5.5,2521
5.5,4725
5.5,929
5.5,1799
5.5,3008
5.5,2863
5.5,3587
5.5,70
5.5,4449
5.5,3644
5.5,3646
5.6,721
5.6,1248
5.6,1559
5.6,871
5.6,200
5.6,1080
5.6,651
5.6,1666
5.6,2613
5.7,703
5.7,4823
5.7,4019
5.7,3594
5.7,15
5.7,2402
5.7,1002
5.8,863
5.8,1731
5.8,3712
5.8,3729
5.8,2468
5.8,3082
5.8,2224
5.8,4245
5.8,531
5.8,55
5.8,1987
5.8,2446
5.8,3812
5.8,225
5.8,932
5.9,2560
5.9,4752
5.9,1555
5.9,2676
5.9,2720
5.9,2859
5.9,175
5.9,1702
6,3337
6,4204
6,1901
6,1912
6,318
6,1441
6,32
6,1848
6,1319
6.1,489
6.1,913
6.1,691
6.1,2160
6.1,3133
6.1,255
6.1,3309
6.1,2192
6.1,1059
6.2,121
6.2,234
6.2,3852
6.3,2542
6.3,684
6.3,4340
6.3,2855
6.3,550
6.3,4822
6.3,42
6.3,194
6.4,3204
6.4,4513
6.4,2622
6.5,1593
6.5,2779
6.5,3892
6.6,604
6.7,4184
7.1,867
7.4,4593
7.4,3145
7.5,2378
7.7,4453
7.8,4334
7.8,3250
8,363
8.1,601
8.1,4047
8.1,1121
8.3,4753
8.3,3650
8.4,415
8.6,3482
8.6,22
8.7,4394
8.8,3404
8.8,3331
8.8,1454
8.9,1416
8.9,3761
8.9,2339
9,1551
9,1562
9.1,4090
9.2,3459
9.2,2345
9.3,2522
9.3,4439
9.3,2865
9.3,2945
9.3,1585
9.3,1946
9.3,2986
9.4,679
9.4,4609
9.4,1868
9.4,4840
9.5,1254
9.5,2088
9.6,2802
9.6,1486
9.7,3989
9.7,1547
9.7,2610
9.8,3248
9.9,3354
9.9,3782
10,1298
10,4441
10.1,3835
10.1,2971
10.2,3140
10.3,711
10.3,1797
10.3,2766
10.3,3006
10.4,1397
10.5,2059
10.5,4458
10.6,2553
10.7,2723
10.8,288
10.8,1874
11,1767
11,4731
11,3623
11.1,238
11.1,3378
11.4,600
11.4,2706
11.6,565
11.9,4402
12,3453
12,433
12.5,3285
12.5,223
13,1403
13,700
13.1,1960
13.1,3735
13.2,4512
13.2,3012
13.5,3269
13.5,823
13.6,4724
13.6,2570
13.6,3722
13.7,1205
13.8,143
14.2,148
14.6,2023
14.9,418
15,208
15.2,927
15.2,2243
15.5,2334
15.5,767
15.5,4658
15.6,770
15.7,3234
15.7,1815
15.7,2007
15.8,385
15.8,4427
15.9,849
15.9,3953
15.9,3325
15.9,124
15.9,2592
16,131
16,798
16,663
16,3864
16.1,1539
16.1,554
16.2,494
16.2,2358
16.3,1153
16.3,1155
16.4,284
16.4,3448
16.4,1980
16.4,2662
16.4,2652
16.4,4506
16.5,1412
16.6,4810
16.6,1494
16.6,1117
16.7,2147
16.8,510
16.8,1963
16.9,2785
16.9,4081
16.9,938
17,2877
17,438
17.1,2155
17.1,3033
17.1,3542
17.2,1423
17.2,1764
17.3,3754
17.3,1447
17.3,2036
17.3,2053
17.3,1831
17.4,3758
17.4,4564
17.4,4641
17.5,2864
17.5,2164
17.5,993
17.6,3463
17.6,4133
17.7,302
17.7,2329
17.8,689
17.8,3111
17.8,1321
17.8,2298
17.9,2634
17.9,4295
17.9,1642
18,1217
18,2369
18.1,1458
18.2,4367
18.3,3202
18.3,2454
18.4,1366
18.4,4662
18.4,788
18.5,1347
18.5,111
18.5,4146
18.6,3070
18.6,550
18.8,486
18.8,3585
18.8,3847
18.9,2129
18.9,656
19,1864
19,4758
19.1,2905
19.1,2800
19.2,672
19.2,1074
19.2,4307
19.2,4842
19.3,1384
19.3,4671
19.3,3604
19.3,2481
19.4,4527
19.4,3279
19.4,3488
19.4,2749
19.4,19
19.5,3165
19.5,1992
19.5,1627
19.5,4297
19.5,1573
19.5,939
19.5,2862
19.6,1805
19.6,2485
19.6,4515
19.6,4516
19.6,4524
19.6,439
19.6,2581
19.6,3879
19.7,3095
19.7,4179
19.7,1795
19.7,3925
19.7,1354
19.8,383
19.8,2614
19.8,4463
19.9,4732
19.9,1969
19.9,3294
19.9,2879
19.9,987
19.9,4218
19.9,1098
19.9,2315
19.9,3982
19.9,1484
19.9,1690
20,197
20,1302
20,4381
20,3117
20,1459
20,1581
20,153
20,588
20.1,4575
20.1,1958
20.1,1772
20.1,3947
20.1,4100
20.1,2978
20.1,2077
20.1,3355
20.1,2722
20.1,2569
20.2,536
20.2,4685
20.2,870
20.2,4756
20.2,1662
20.2,4173
20.2,790
20.2,1297
20.3,4613
20.3,2466
20.3,1344
20.3,4331
20.3,4283
20.3,1309
20.3,2653
20.3,1832
20.3,3417
20.3,1468
20.3,4498
20.3,3640
20.4,515
20.4,2640
20.4,1952
20.4,1965
20.4,277
20.4,4710
20.4,3295
20.4,2109
20.4,3178
20.4,1334
20.4,3671
20.4,4443
20.4,1249
20.5,461
20.5,3769
20.5,4793
20.5,563
20.5,306
20.5,1008
20.5,4603
20.5,3365
20.5,722
20.5,4014
20.5,273
20.5,4393
20.5,3883
20.6,212
20.6,2913
20.6,1135
20.6,4696
20.6,1049
20.6,1054
20.6,3138
20.6,1325
20.6,2641
20.6,3024
20.6,1579
20.6,3970
20.6,2882
20.7,4172
20.7,3020
20.7,2141
20.7,2198
20.7,1029
20.7,3153
20.7,568
20.7,51
20.7,222
20.7,3704
20.8,149
20.8,2168
20.8,2139
20.8,569
20.8,3358
20.8,815
20.8,4250
20.8,183
20.8,623
20.8,648
20.8,2282
20.9,1588
20.9,2538
20.9,1873
20.9,909
20.9,1636
20.9,1613
20.9,2678
20.9,2446
20.9,3397
20.9,31
20.9,1921
20.9,1001
20.9,1917
21,2716
21,4543
21,1628
21,4618
21,466
21,2606
21,2789
21,1938
21,3120
21,2422
21.1,1426
21.1,4707
21.1,3628
21.1,3794
21.1,217
21.1,2456
21.1,2583
21.1,16
21.2,3164
21.2,3393
21.2,4343
21.2,548
21.2,2297
21.3,2762
21.3,4256
21.4,769
21.4,1432
21.4,2172
21.4,890
21.4,4595
21.4,3905
21.4,1158
21.4,2651
21.5,428
21.5,1061
21.6,2763
21.6,3737
21.7,2885
21.7,1159
21.7,1949
21.7,3375
21.8,3437
21.8,4246
21.9,1985
21.9,3195
22,853
22,4456
22,4653
22.1,2533
22.1,1040
22.1,3657
22.1,3638
22.1,1181
22.2,1648
22.2,3369
22.3,1546
22.3,940
22.4,120
22.4,622
22.5,346
22.5,1442
22.6,3790
22.6,4210
22.6,195
22.6,1946
22.6,2095
22.8,286
22.8,2699
22.8,4777
22.8,3868
22.9,1093
22.9,3188
23,673
23,2666
23,4097
23,3676
23,1332
23.1,671
23.2,2812
23.3,1623
23.5,2633
23.5,4282
23.5,4848
23.6,1746
23.8,2501
24,1073
24.1,1731
24.2,1186
24.2,1288
24.5,2710
24.5,2436
24.7,4349
24.8,4683
24.8,4196
24.8,3143
25,4421
25,2404
25.1,1355
25.1,2486
25.1,2589
25.2,4680
25.2,2542
25.2,1454
25.3,3500
25.3,420
25.4,3005
25.5,2241
25.5,4808
25.5,2071
25.5,4627
25.5,1403
25.5,1257
25.5,2088
25.6,1388
25.6,4829
25.6,13
25.6,3524
25.7,4740
25.7,546
25.8,4144
25.9,4529
25.9,4806
26.1,2943
26.1,2288
26.2,4737
26.2,2112
26.6,2568
26.6,3368
26.8,3191
26.9,1916
27,4769
27,2127
27.2,1779
27.2,4253
27.3,141
27.3,1812
27.3,1232
27.3,1843
27.3,1103
27.3,4477
27.4,3591
27.4,3157
27.4,3182
27.5,1322
27.5,1111
27.5,3380
27.5,1127
27.6,2045
27.6,4119
27.6,4052
27.7,3520
27.7,867
27.7,3826
27.7,4079
27.8,4369
27.8,1327
27.8,2268
27.8,3911
27.8,1715
27.8,4395
27.8,2945
27.9,3155
27.9,3287
27.9,3760
27.9,3087
27.9,4809
27.9,2353
28,1587
28,1603
28,844
28,1360
28,4790
28.1,2295
28.1,2265
28.2,4494
28.2,2601
28.3,4315
28.3,4668
28.4,2958
28.5,498
28.5,2536
28.5,3023
28.7,3557
28.7,1154
29.1,1445
29.2,709
29.2,2452
29.2,3407
29.4,489
29.4,3452
29.5,3232
29.6,602
29.6,3590
29.6,2020
29.7,3592
29.7,1119
29.7,621
29.8,3253
29.8,2149
29.8,3614
29.9,2373
29.9,2184
29.9,2968
30.1,4754
30.1,447
30.1,2667
30.1,4492
30.1,1271
30.2,535
30.2,3027
30.2,2564
30.2,3163
30.2,1118
30.2,3000
30.2,3383
30.2,4776
30.3,3688
30.3,2896
30.3,4329
30.3,4468
30.3,3740
30.3,663
30.3,2865
30.3,3029
30.3,318
30.3,4504
30.3,2736
30.3,2578
30.4,1424
30.4,3537
30.4,545
30.4,4843
30.4,3772
30.4,4041
30.5,682
30.5,3948
30.5,4439
30.5,3213
30.5,216
30.5,161
30.6,979
30.6,4528
30.6,1233
30.6,1574
30.6,2575
30.6,4557
30.6,145
30.6,3853
30.6,2514
30.6,3956
30.6,601
30.6,791
30.6,3492
30.6,752
30.6,761
30.7,4708
30.7,332
30.7,1041
30.7,2122
30.7,2131
30.7,3543
30.7,386
30.8,1416
30.8,2903
30.8,3752
30.8,951
30.8,2182
30.8,2539
30.8,2458
30.8,4110
30.8,4621
30.8,3642
30.8,4074
30.8,2372
30.8,2302
30.9,4828
30.9,534
30.9,1255
30.9,1390
30.9,933
30.9,4311
30.9,4779
30.9,1941
30.9,2798
30.9,376
30.9,1641
30.9,1534
30.9,1842
31,1803
31,537
31,2940
31,4591
31,151
31,2320
31,3403
31,605
31,4617
31,1476
31,4232
31,3181
31,436
31,1316
31.1,3756
31.1,2706
31.1,2709
31.1,961
31.1,2569
31.1,1240
31.1,4805
31.1,4823
31.1,1493
31.1,1622
31.1,4111
31.1,772
31.1,2854
31.1,2075
31.1,2096
31.1,4834
31.1,749
31.2,3657
31.2,2128
31.2,1209
31.2,2591
31.2,2993
31.2,4308
31.2,3904
31.2,3924
31.2,4433
31.2,3010
31.2,2239
31.2,2944
31.2,1639
31.3,4171
31.3,1628
31.3,3469
31.3,3276
31.3,150
31.3,3551
31.3,3517
31.3,1370
31.3,1272
31.3,1753
31.3,1909
31.4,1990
31.4,1372
31.4,477
31.4,1802
31.4,3247
31.4,2668
31.4,4717
31.4,1838
31.4,1670
31.5,4340
31.5,285
31.5,3808
31.5,2230
31.5,704
31.5,3710
31.5,1435
31.5,3637
31.6,836
31.6,1248
31.6,1717
31.6,1575
31.6,2247
31.7,3330
31.7,751
31.7,2215
31.8,4802
31.8,2243
31.8,4766
31.8,913
31.8,1368
32.1,4446
32.4,720
32.6,4293
33.3,3391
33.4,2408
33.4,3457
33.5,906
33.6,3441
33.7,2440
33.7,3858
33.8,452
33.8,1420
33.9,4451
33.9,4168
33.9,667
33.9,1188
33.9,3381
33.9,2329
34,118
34,4767
34,1756
34,609
34,1558
34,2775
34,3006
34,1879
34.1,1269
34.1,4363
34.1,1246
34.1,4184
34.1,2912
34.1,4519
34.1,1533
34.1,310
34.1,256
34.1,3608
34.1,2028
34.1,6
34.1,2442
34.1,4118
34.2,3936
34.2,969
34.2,2256
34.2,4198
34.2,4212
34.2,1038
34.2,3405
34.2,3413
34.2,2784
34.2,3820
34.2,3313
34.2,1071
34.2,1830
34.3,892
34.3,3755
34.3,1551
34.3,1562
34.3,1833
34.3,4385
34.3,980
34.3,3983
34.3,2467
34.3,1755
34.3,768
34.3,1005
34.3,914
34.3,2433
34.3,4847
34.3,3727
34.3,4092
34.3,2770
34.4,4720
34.4,3293
34.4,1165
34.4,706
34.4,688
34.4,2482
34.4,4189
34.4,3139
34.4,3719
34.4,1707
34.4,3823
34.4,4698
34.4,4663
34.4,2946
34.4,1148
34.4,4432
34.4,2612
34.4,4615
34.4,3513
34.4,4592
34.5,850
34.5,4153
34.5,243
34.5,1431
34.5,4352
34.5,695
34.5,328
34.5,279
34.5,290
34.5,2870
34.5,2529
34.5,4392
34.5,970
34.5,3840
34.5,1292
34.5,1711
34.5,2567
34.5,3165
34.5,4017
34.5,4428
34.6,4155
34.6,3521
34.6,3529
34.6,3888
34.6,792
34.6,3412
34.6,2552
34.6,1088
34.6,4400
34.6,1993
34.6,2861
34.6,1832
34.6,1851
34.6,313
34.6,2516
34.6,4473
34.6,3854
34.7,1974
34.7,346
34.7,2856
34.7,3073
34.7,4130
34.7,4548
34.7,3485
34.7,660
34.7,665
34.7,3341
34.7,3343
34.7,1375
34.7,1521
34.7,30
34.7,3729
34.7,948
34.7,2409
34.7,3622
34.7,413
34.7,162
34.7,3186
34.8,3056
34.8,2669
34.8,567
34.8,4532
34.8,868
34.8,174
34.8,1410
34.8,3015
34.8,3865
34.8,1285
34.8,1617
34.8,3968
34.8,653
34.8,804
34.8,408
34.8,3927
34.8,1899
34.8,44
34.9,3279
34.9,4517
34.9,4175
34.9,1214
34.9,3995
34.9,2693
34.9,3959
34.9,3964
34.9,3047
34.9,1752
34.9,1010
34.9,2616
34.9,4794
34.9,2965
34.9,2637
34.9,2645
34.9,572
34.9,1064
34.9,4247
34.9,2090
34.9,3214
34.9,3315
35,3067
35,17
35,20
35,523
35,3671
35,3004
35,793
35,4194
35,2843
35,4158
35,4298
35,2287
35,2613
35,1917
35,1563
35,171
35.1,115
35.1,1761
35.1,859
35.1,3597
35.1,3611
35.1,344
35.1,399
35.1,3646
35.1,2384
35.1,3577
35.1,994
35.1,3890
35.1,1677
35.2,541
35.2,2162
35.2,3265
35.2,1505
35.2,2847
35.2,946
35.3,887
35.3,1396
35.3,1674
35.4,4165
35.9,2761
36.1,2715
36.3,3697
36.5,201
36.6,4714
36.8,1385
37,1213
37,1643
37.1,4114
37.1,4752
37.1,2571
37.1,953
37.2,3411
37.2,3873
37.4,4586
37.4,845
37.4,3640
37.5,1903
37.5,2352
37.6,331
37.6,2829
37.6,2603
37.6,2349
37.7,4523
37.7,3437
37.7,1305
37.7,2345
37.7,2553
37.8,4729
37.8,3565
37.8,2293
37.8,3699
37.8,415
37.9,2392
38,521
38.2,389
38.3,1807
38.4,2396
38.5,1191
38.6,276
38.6,2248
38.7,3491
39.1,1960
39.2,4800
39.3,3714
39.3,2720
39.4,469
39.4,2310
39.4,3660
39.5,234
39.5,654
39.6,2671
39.6,3400
39.7,3459
39.7,679
39.7,2733
39.7,1474
39.8,3945
39.8,4750
39.8,3585
39.9,4662
39.9,798
40,4726
40.1,4342
40.1,1419
40.1,2833
40.1,3594
40.2,687
40.2,758
40.2,2779
40.3,2508
40.4,2653
40.5,4170
40.5,89
40.5,2245
40.5,1059
40.5,2403
40.6,4730
40.6,2427
40.6,1437
40.6,574
40.6,4033
40.7,2650
40.7,1729
40.7,3028
40.7,1952
40.7,4839
40.7,1483
40.7,2670
40.7,1402
40.8,790
40.8,3748
40.8,577
40.8,54
40.8,1482
40.8,2208
40.8,1909
40.9,1403
40.9,1001
40.9,811
40.9,4453
41,1817
41,708
41,2197
41,309
41,2548
41,756
41,4832
41.1,2464
41.1,3170
41.2,4103
41.2,3480
41.2,1037
41.2,4679
41.2,239
41.2,2035
41.3,1791
41.3,2120
41.3,3111
41.3,772
41.4,786
41.4,1120
41.4,3022
41.5,82
41.5,3740
41.5,3786
41.5,3878
41.6,282
41.6,3397
41.6,2652
41.7,520
41.7,3533
41.7,3899
41.8,4210
41.8,42
41.8,2431
42,3575
42.2,110
42.5,4561
42.8,4120
42.8,4810
42.8,3580
42.9,3838
42.9,210
42.9,4368
43,2540
43,4510
43.1,3985
43.1,3033
43.1,3845
43.1,433
43.1,3650
43.1,4650
43.1,3387
43.2,1156
43.2,2021
43.2,4018
43.3,3240
43.3,2102
43.4,4507
43.4,3153
43.4,3924
43.4,1673
43.4,2085
43.5,1238
43.5,2512
43.5,2851
43.5,2978
43.5,2098
43.6,977
43.6,3549
43.6,3556
43.6,1013
43.6,410
43.6,1325
43.7,4308
43.7,320
43.7,1619
43.7,4057
43.7,1695
43.7,3107
43.7,2643
43.7,2605
43.8,4610
43.8,1863
43.8,1869
43.8,983
43.8,1696
43.8,75
43.9,1215
43.9,2311
43.9,4004
44,108
44,1968
44,3758
44,449
44,2379
44,4065
44.1,2107
44.1,4398
44.2,3338
44.2,1809
44.2,3987
44.2,4587
44.2,193
44.2,2261
44.2,2424
44.2,1527
44.2,633
44.3,3236
44.3,4322
44.3,1007
44.3,2367
44.3,3142
44.4,318
44.4,2768
44.4,2048
44.4,4787
44.4,3187
44.5,3278
44.5,3251
44.5,2642
44.5,2698
44.5,631
44.5,2773
44.5,1294
44.6,483
44.6,2267
44.6,2932
44.6,191
44.6,548
44.7,3806
44.7,3431
44.7,1398
44.7,385
44.8,4638
44.8,871
44.8,3535
44.8,3709
45,3094
45,2165
45,1287
45.1,4564
45.1,4836
45.1,3169
45.2,1230
45.2,3065
45.2,3600
45.2,3844
45.2,1488
45.2,1503
45.2,2423
45.3,1609
45.3,4703
45.3,192
45.3,1008
45.4,1315
45.4,712
45.4,2724
45.5,4565
45.5,2203
45.5,4048
45.6,3805
45.6,640
45.7,4412
45.8,2811
45.8,2511
45.9,4188
45.9,4749
45.9,2088
46,1771
46,1124
46.3,1476
46.3,2023
46.3,1265
46.4,4346
46.4,1657
46.5,2910
46.5,448
46.5,1546
46.6,4585
46.6,803
46.6,3897
46.7,1854
46.8,3045
46.8,3203
46.8,810
46.8,2303
46.9,895
46.9,4689
46.9,1332
47,1525
47.1,3234
47.1,695
47.1,103
47.1,2271
47.1,2807
47.1,27
47.2,3255
47.2,2186
47.2,2414
47.2,928
47.2,3419
47.2,4418
47.2,1298
47.2,1843
47.2,3847
47.2,4471
47.2,3368
47.3,3957
47.3,2564
47.3,3653
47.3,2055
47.3,614
47.4,3380
47.4,455
47.4,858
47.4,2351
47.4,4305
47.4,2601
47.4,643
47.4,2762
47.4,544
47.5,1274
47.5,3602
47.5,2618
47.5,4429
47.5,1114
47.5,121
47.5,2421
47.5,438
47.5,1455
47.5,664
47.5,1924
47.5,822
47.6,2145
47.6,2867
47.6,1861
47.6,1098
47.6,4072
47.6,367
47.6,2292
47.6,1278
47.6,4271
47.6,4230
47.6,2597
47.7,3489
47.7,1245
47.7,2238
47.7,2157
47.7,1787
47.7,4169
47.7,3853
47.7,1587
47.7,479
47.7,2666
47.7,3918
47.8,100
47.8,4536
47.8,4538
47.8,3148
47.8,3607
47.8,2546
47.8,3499
47.8,3768
47.8,3385
47.8,2053
47.8,2561
47.8,1929
47.8,55
47.9,1797
47.9,1816
47.9,2187
47.9,2196
47.9,1235
47.9,2662
47.9,2263
47.9,783
47.9,2164
47.9,550
47.9,556
47.9,3814
47.9,1871
47.9,996
48,3201
48,1927
48,195
48,4837
48,1515
48,1330
48.1,1611
48.1,694
48.1,823
48.1,1417
48.1,4408
48.1,357
48.1,1155
48.1,1886
48.1,1328
48.1,1714
48.1,3414
48.1,4090
48.2,3579
48.2,4446
48.2,1668
48.3,1803
48.3,1477
48.3,3916
48.3,2032
48.3,645
48.4,2281
48.4,3348
48.4,1111
48.4,3175
48.5,3530
48.5,1836
48.5,4047
48.6,2191
48.7,2551
48.8,3262
48.8,4637
49.1,1213
49.1,264
49.3,3545
49.6,4012
49.9,1286
50,298
50.1,2907
50.1,2432
50.1,3500
50.2,1186
50.2,2291
50.2,1130
50.4,1648
50.5,1987
50.5,4195
50.5,1148
50.6,2816
50.6,2909
50.6,1079
50.7,3308
50.7,4547
50.8,169
50.8,1533
50.8,4388
50.8,1683
50.8,2290
50.9,4692
50.9,3752
50.9,3953
50.9,135
50.9,196
50.9,430
51,3144
51,2078
51,1475
51.1,4789
51.1,2
51.1,387
51.2,1626
51.2,2825
51.2,4431
51.2,4269
51.3,1402
51.3,3609
51.3,447
51.4,101
51.4,1163
51.5,2514
51.5,1295
51.5,3000
51.6,2646
51.6,4216
51.6,4794
51.6,2606
