Time [ms], Neuron ID
18.3,9098
18.3,4451
18.3,18903
18.3,16208
18.4,2097
18.4,18294
18.4,15131
18.4,3248
18.5,562
18.5,11298
18.5,2780
18.6,4940
18.6,7903
18.6,19722
18.6,18672
18.6,6482
18.7,1310
18.7,11752
18.7,5117
18.8,16932
18.8,15695
18.8,11626
18.8,3334
18.8,18944
18.8,16422
18.8,17388
18.9,7670
18.9,13972
18.9,7878
18.9,12034
18.9,18321
18.9,10122
18.9,16019
18.9,13305
19,16275
19,18467
19,12785
19.1,16024
19.1,17451
19.1,12575
19.1,10792
19.1,11285
19.1,18242
19.1,8571
19.1,1029
19.2,11682
19.2,3636
19.2,19121
19.2,10417
19.2,8065
19.2,19631
19.2,9018
19.3,12864
19.3,10673
19.3,2153
19.4,10346
19.4,4820
19.4,18615
19.4,13220
19.4,18235
19.4,15700
19.4,10255
19.4,8297
19.4,4219
19.4,19569
19.4,10491
19.4,16354
19.5,11896
19.5,4946
19.5,13207
19.5,10573
19.5,51
19.5,1196
19.6,3109
19.6,10784
19.6,9888
19.6,2246
19.7,18864
19.7,20484
19.7,16560
19.7,10649
19.8,14589
19.8,9085
19.8,10154
19.8,1106
19.8,3908
19.8,2531
19.9,9532
19.9,12760
19.9,12413
19.9,11741
19.9,3228
20,7173
20,17843
20,15891
20,14911
20,1919
20,115
20,2753
20,2645
20.1,13948
20.1,3012
20.1,5115
20.1,8102
20.1,11885
20.1,17613
20.1,12388
20.2,6969
20.2,10943
20.2,1351
20.2,6740
20.2,971
20.2,7379
20.2,13376
20.2,4688
20.2,18705
20.2,17517
20.2,18163
20.2,12537
20.2,18928
20.2,17275
20.3,3298
20.3,9300
20.3,9307
20.3,2804
20.3,6228
20.3,9885
20.3,13300
20.3,8590
20.3,3111
20.3,19734
20.3,2224
20.3,4774
20.3,2080
20.3,16899
20.3,2121
20.4,5515
20.4,7208
20.4,12157
20.4,7456
20.4,13492
20.4,8345
20.4,4619
20.4,19080
20.4,4950
20.4,557
20.4,4180
20.4,4005
20.5,14722
20.5,13955
20.5,8051
20.5,3271
20.5,3251
20.5,2962
20.6,13849
20.6,8582
20.6,15720
20.6,12632
20.6,442
20.6,15663
20.6,14519
20.6,5662
20.6,12480
20.6,8437
20.6,19671
20.6,2726
20.6,1447
20.7,12268
20.7,7036
20.7,13445
20.7,8512
20.7,18024
20.7,6988
20.7,18619
20.7,14509
20.7,20198
20.7,16995
20.7,1172
20.8,261
20.8,9048
20.8,10141
20.8,18322
20.8,14686
20.8,4022
20.8,1620
20.9,16918
20.9,7454
20.9,12989
20.9,10553
20.9,12647
20.9,3337
21,8250
21,9769
21,18018
21,10975
21,11115
21,4729
21.1,17090
21.1,13673
21.1,12926
21.1,14920
21.1,18818
21.1,8720
21.1,20581
21.1,18567
21.1,9905
21.2,11893
21.2,12499
21.2,13952
21.2,17790
21.3,4372
21.3,14147
21.3,11303
21.3,18388
21.4,14383
21.4,1916
21.5,16440
21.6,10518
21.6,4489
21.6,18695
21.6,18220
21.7,19404
21.7,11089
21.8,2272
21.8,2724
21.8,11795
21.9,10004
21.9,19982
22,2491
22,5040
22,13408
22,14909
22.1,4574
22.2,12479
22.2,12264
22.2,15346
22.2,12771
22.2,14211
22.3,4601
22.3,11087
22.3,15997
22.3,524
22.3,4618
22.4,892
22.4,839
22.4,16014
22.5,955
22.8,11392
22.9,319
22.9,4221
23,1522
25.7,12665
28.8,8490
29.2,19904
29.4,14489
29.5,10844
29.5,19473
29.5,19776
29.6,18370
29.6,4127
29.7,5048
29.7,12752
29.7,17014
29.7,11722
29.7,3944
29.7,4365
29.8,7264
29.8,12778
29.8,19699
29.8,10701
29.8,7251
29.9,7974
30,11699
30,4471
30,8588
30.1,17016
30.2,8631
30.2,916
30.3,16386
30.3,4747
30.4,17118
30.4,15938
30.4,13509
30.4,4592
30.5,4753
30.5,10325
30.5,20060
30.6,12481
30.6,4112
30.6,12141
30.7,4732
30.7,4878
30.7,18189
30.7,19957
30.7,8438
30.7,15117
30.8,18129
30.8,1198
30.8,2494
30.9,12675
30.9,3691
30.9,9086
30.9,15118
30.9,13900
30.9,17162
30.9,14288
31,19304
31,17800
31.1,20370
31.1,10272
31.1,6498
31.1,9439
31.2,3959
31.2,17134
31.2,2991
31.3,2740
31.3,7757
31.3,52
31.3,20231
31.3,12763
31.3,4727
31.4,15730
31.4,11956
31.4,19798
31.4,18664
31.4,13109
31.4,1835
31.4,1992
31.4,8983
31.4,1546
31.4,20185
31.5,8901
31.5,4384
31.5,11478
31.5,18757
31.5,17061
31.5,2637
31.5,630
31.5,18485
31.5,18569
31.5,5202
31.5,1775
31.6,15902
31.6,5211
31.6,12579
31.6,238
31.6,20568
31.6,6986
31.6,14858
31.6,19074
31.6,13249
31.7,13493
31.7,10217
31.7,7801
31.7,2018
31.7,6590
31.7,15780
31.7,14559
31.7,11295
31.7,16577
31.7,19344
31.7,10473
31.7,5529
31.8,5620
31.8,17327
31.8,13137
31.8,15185
31.8,6855
31.8,4720
31.8,18494
31.8,13426
31.8,14468
31.8,6505
31.8,10211
31.8,9681
31.8,1266
31.8,318
31.8,1059
31.9,8007
31.9,13745
31.9,6403
31.9,3091
31.9,2092
31.9,3356
31.9,17245
31.9,15111
31.9,6465
31.9,6735
31.9,20459
31.9,2010
31.9,17165
31.9,15334
31.9,16090
31.9,4536
31.9,2715
31.9,8600
31.9,3301
32,18295
32,13327
32,11148
32,11014
32,9924
32,12455
32,8748
32,11336
32,14964
32,8964
32,3782
32,7710
32,11877
32,16981
32,11510
32,10813
32,10250
32,20314
32,19186
32,18257
32,1591
32,5613
32,5626
32,2347
32,3447
32.1,539
32.1,2091
32.1,20466
32.1,6542
32.1,1192
32.1,5455
32.1,3663
32.1,9499
32.1,8659
32.1,19946
32.1,5432
32.1,14611
32.1,5709
32.1,13102
32.1,111
32.1,19706
32.1,8504
32.1,12133
32.1,2316
32.1,1054
32.1,15785
32.1,14665
32.1,3107
32.1,4337
32.2,3262
32.2,14742
32.2,2341
32.2,10134
32.2,2653
32.2,6353
32.2,10959
32.2,16638
32.2,98
32.2,14931
32.2,12423
32.2,10382
32.2,13514
32.2,3213
32.2,9788
32.2,14114
32.2,3590
32.2,17517
32.2,18225
32.2,16813
32.2,2701
32.2,17631
32.2,14333
32.2,13838
32.2,4142
32.2,11032
32.3,4062
32.3,15769
32.3,5547
32.3,13208
32.3,5080
32.3,4883
32.3,3403
32.3,1540
32.3,6304
32.3,9870
32.3,13398
32.3,5720
32.3,17956
32.3,7336
32.3,9353
32.3,9365
32.3,18628
32.3,1532
32.3,12061
32.3,11353
32.3,2995
32.3,3596
32.3,11203
32.3,20586
32.3,6850
32.3,14749
32.3,15685
32.3,12488
32.3,11609
32.3,11798
32.3,11391
32.3,19752
32.3,19471
32.3,18803
32.3,17766
32.3,18043
32.3,8221
32.3,128
32.3,11162
32.3,4338
32.3,5094
32.3,11663
32.3,1646
32.3,4922
32.3,3621
32.3,1074
32.4,3894
32.4,16622
32.4,9211
32.4,18374
32.4,2329
32.4,5614
32.4,14135
32.4,1563
32.4,12600
32.4,18878
32.4,11184
32.4,2744
32.4,8567
32.4,1065
32.4,3706
32.4,1025
32.4,14100
32.4,6197
32.4,12377
32.4,8923
32.4,12762
32.4,12301
32.4,9757
32.4,16261
32.4,12948
32.4,13796
32.4,6314
32.4,11768
32.4,13903
32.4,6758
32.4,19597
32.4,5734
32.4,18522
32.4,10550
32.5,9916
32.5,11796
32.5,7466
32.5,3515
32.5,3518
32.5,2194
32.5,730
32.5,8557
32.5,341
32.5,11984
32.5,14884
32.5,5536
32.5,5950
32.5,929
32.5,889
32.5,296
32.5,4794
32.5,19266
32.5,15974
32.5,15521
32.5,16151
32.5,11501
32.5,10184
32.5,20424
32.5,13381
32.5,1915
32.5,8351
32.5,16391
32.5,12322
32.5,16747
32.5,16891
32.5,17803
32.5,17812
32.5,8789
32.5,20572
32.5,10929
32.5,16905
32.5,20086
32.5,11485
32.6,14645
32.6,3099
32.6,11214
32.6,9700
32.6,20448
32.6,19428
32.6,14371
32.6,2638
32.6,16842
32.6,8043
32.6,13833
32.6,16887
32.6,3907
32.6,14351
32.6,3881
32.6,12910
32.6,10030
32.6,1796
32.6,16624
32.6,10145
32.6,15832
32.6,12855
32.6,1974
32.7,1854
32.7,14245
32.7,9980
32.7,2660
32.7,6471
32.7,5810
32.7,7083
32.7,13372
32.7,10796
32.7,9324
32.7,1455
32.7,5606
32.8,6541
32.8,1564
32.8,16888
32.8,8415
32.8,10464
32.8,17010
32.8,9372
32.8,333
32.9,2382
32.9,10745
32.9,2214
32.9,10343
32.9,13770
33,2045
33,11991
33.1,11646
34.5,1367
35.3,8990
40.7,9026
42.5,3499
42.5,7140
42.6,1807
42.6,3865
42.7,1698
42.9,9623
43,19951
43.4,17524
43.5,18976
43.6,2433
43.7,20315
43.8,6112
43.8,631
43.9,6722
44,19114
44.1,11669
44.1,1476
44.2,17997
44.3,15600
44.3,14107
44.5,6976
44.5,19436
44.6,8563
44.7,11146
44.7,10155
44.7,17652
44.9,11274
45,2983
45.1,10769
45.1,10742
45.2,2467
45.2,13776
45.2,20282
45.2,4978
45.3,3390
45.3,1619
45.3,19477
45.4,11072
45.4,251
45.4,11311
45.4,6413
45.4,4483
45.5,9991
45.5,6343
45.5,16248
45.5,446
45.5,3758
45.5,502
45.5,10524
45.5,11548
45.6,2723
45.6,13680
45.6,8466
45.6,11192
45.6,12663
45.6,17478
45.6,20380
45.6,19024
45.6,17404
45.7,9508
45.7,4127
45.7,10797
45.7,9776
45.7,6541
45.7,9891
45.7,13136
45.8,13116
45.8,15091
45.8,16332
45.8,11279
45.8,15150
45.8,13835
45.9,1183
45.9,11448
45.9,14688
46,5986
46,2610
46.1,2535
46.1,12276
46.1,14486
46.1,4789
46.2,7328
46.2,20087
46.2,15341
46.2,15874
46.2,4863
46.3,8040
46.3,11357
46.3,14017
46.3,9593
46.3,3660
46.4,9607
46.6,20311
46.6,9186
46.6,9093
46.7,2476
47.1,2492
47.2,17914
47.3,16570
47.4,18156
47.5,13361
47.7,19605
47.7,14638
47.9,11869
48,13164
48,18663
48.1,11252
48.2,2941
48.2,7914
48.2,4758
48.3,5884
48.3,5580
48.3,11780
48.3,18369
48.3,11614
48.4,7711
48.5,9131
48.5,8753
48.5,12455
48.5,7252
48.5,319
48.6,3100
48.6,14
48.6,2117
48.7,16686
48.7,6627
48.7,18020
48.8,16284
48.8,7800
48.8,11241
48.8,7912
48.8,6242
48.9,18653
49,262
49.1,13448
49.1,13703
49.1,7728
49.3,4509
49.3,10265
49.3,10172
49.5,20228
50.5,12684
51,18768
51.5,7710
51.6,7839
51.6,5228
51.6,6148
52.4,17105
52.7,1843
53,17717
53.3,20124
53.4,16385
53.6,5427
53.6,8447
53.7,2909
53.7,806
53.9,16624
54,3383
54.2,9424
54.2,6646
54.3,10105
54.4,13889
54.4,18347
54.5,11508
54.6,9346
54.6,18251
54.7,11631
54.7,1410
54.8,18075
54.9,10406
54.9,18178
54.9,16983
55,7201
55.2,19459
55.2,18158
55.3,3780
55.3,4231
55.8,5477
55.9,8433
55.9,13145
56,19701
56,14619
56.3,11654
56.3,14876
56.4,11730
56.4,4806
56.4,9687
56.4,15137
56.5,8856
56.5,2050
56.5,328
56.5,12397
56.6,14917
56.6,17557
56.6,11672
56.6,17294
56.6,5219
56.6,16404
56.7,5479
56.7,341
56.7,9076
56.7,1132
56.7,2118
56.7,16378
56.7,4618
56.8,9878
56.8,2686
56.9,6173
56.9,7241
56.9,1517
57,11987
57,3745
57,8076
57,17355
57,3521
57,4869
57.1,4237
57.1,13124
57.1,7960
57.1,14755
57.1,7860
57.1,7095
57.1,4096
57.2,1716
57.2,20491
57.3,13070
57.3,20055
57.3,9130
57.3,8144
57.3,16708
57.3,11980
57.3,15912
57.3,13479
57.5,10607
57.5,14159
57.5,3200
57.7,10831
57.8,17386
58.2,7897
58.5,15169
58.6,4538
58.7,19240
58.8,6944
58.8,10975
58.9,18668
58.9,11005
59,12601
59,9364
59,13531
59,1775
59.1,1832
59.1,2362
59.1,1001
59.2,16269
59.2,1888
59.2,20342
59.2,4032
59.3,5739
59.3,10531
59.3,5250
59.4,5014
59.4,19973
59.5,8142
59.5,15570
59.5,16504
59.5,14440
59.5,15511
59.6,3934
59.6,8437
59.7,9200
59.8,3392
59.9,18429
59.9,12599
59.9,13648
60,11342
60,16222
60,15284
60,8755
60.2,7685
60.3,10500
60.8,6160
61,10528
61.5,17229
61.7,3551
61.7,6287
61.7,8963
62.1,6143
62.2,9319
62.3,17370
62.4,16850
62.4,1894
62.5,15716
62.5,11629
62.5,4124
62.5,2784
62.6,19356
62.6,2410
62.7,13252
62.7,3986
62.7,4286
63.1,3446
63.3,10717
63.6,8926
64,17351
64.3,14964
64.6,6676
64.6,3791
64.9,4794
64.9,20046
65,11284
65.1,9736
65.1,4132
65.2,14640
65.2,13233
65.2,10700
65.2,3215
65.2,2384
65.3,11208
65.3,12259
65.3,3153
65.3,4346
65.4,17845
65.4,20407
65.4,16356
65.5,1538
65.6,348
65.6,15233
65.6,19133
65.7,10122
65.8,2061
65.8,10855
65.9,7367
65.9,16547
65.9,17694
65.9,4443
65.9,3460
66,15782
66,19352
66,17954
66,4445
66.2,243
66.3,362
66.3,5984
66.3,19941
66.3,19946
66.3,11862
66.4,3513
66.5,11911
66.5,1462
66.6,15627
66.6,12026
66.7,20412
66.8,6922
66.8,6169
66.8,19502
66.8,5164
66.9,10671
66.9,15102
66.9,19460
67,17402
67,12359
67,3878
67.1,9056
67.1,12605
67.2,313
67.3,2510
67.3,2525
67.3,18976
67.4,15813
67.4,626
67.4,5281
67.5,3650
67.5,14450
67.5,20282
67.5,7770
67.6,8675
67.6,8227
67.6,20508
67.7,14757
67.7,3284
67.7,17835
67.7,17048
67.7,15119
67.7,12644
67.7,1720
67.8,8108
67.8,15803
67.8,14617
67.8,10657
67.8,6250
67.8,18911
67.8,5067
67.8,10549
67.8,11262
67.8,2983
67.8,2997
67.9,12178
67.9,16054
67.9,8656
67.9,13675
67.9,15942
67.9,11166
67.9,8813
68,20325
68,3923
68,9750
68,60
68,15831
68,18328
68,19078
68,11296
68,733
68.1,4671
68.1,1129
68.1,18831
68.1,12357
68.1,3413
68.2,15380
68.2,15719
68.2,12862
68.2,14859
68.2,13090
68.2,4139
68.2,16302
68.2,12596
68.3,11389
68.3,7618
68.3,5354
68.3,20141
68.3,9647
68.3,8189
68.4,5062
68.4,1887
68.4,20406
68.4,12002
68.4,16209
68.4,8161
68.4,17565
68.4,17484
68.5,2785
68.5,2363
68.5,15609
68.5,3940
68.5,14061
68.5,13414
68.5,6101
68.5,4721
68.6,6720
68.6,6000
68.6,11043
68.6,9402
68.9,5776
68.9,4544
69,7830
69.3,17111
69.5,11350
69.9,14245
70.4,6932
70.4,9207
70.4,1931
70.7,16185
70.7,8565
70.7,13179
70.9,5770
71,5094
71,5306
71,9113
71,19989
71.1,18652
71.1,15508
71.1,17939
71.1,14860
71.2,589
71.2,18558
71.2,4090
71.2,3127
71.3,6978
71.3,20364
71.3,19524
71.4,3332
71.4,16988
71.4,11833
71.4,11252
71.4,2596
71.5,4700
71.6,17006
71.7,1681
72,16709
73.5,4774
73.6,6480
74.1,11842
74.5,256
75,1115
75,396
75.1,16591
75.3,7390
75.5,16671
75.5,18442
75.7,14887
75.9,2934
75.9,9168
75.9,18746
76,5855
76.1,16716
76.2,7957
76.2,19624
76.3,5939
76.4,16673
76.5,18779
76.5,19225
76.6,19958
76.6,13105
76.7,1731
76.7,7598
76.8,4415
76.9,18267
76.9,10756
77,17629
77.1,14947
77.1,19146
77.1,17049
77.1,17473
77.1,16717
77.2,15443
77.4,6288
77.4,10472
77.6,11514
77.7,17238
77.9,12425
77.9,10844
78,878
78,13402
78,4638
78,18519
78.1,3301
78.1,15990
78.1,20531
78.2,8406
78.2,8014
78.2,1078
78.3,16250
78.3,20109
78.3,9242
78.3,20663
78.3,5147
78.3,15223
78.3,111
78.4,2668
78.4,13890
78.4,1969
78.4,13643
78.4,17974
78.4,12109
78.4,4746
78.5,2497
78.5,5082
78.5,642
78.5,16080
78.5,12404
78.6,9039
78.6,6181
78.6,13306
78.6,11740
78.6,11861
78.6,13718
78.6,5267
78.6,16806
78.6,18515
78.6,13027
78.6,208
78.6,3078
78.6,14621
78.7,3941
78.7,16062
78.7,18113
78.7,7546
78.7,10767
78.7,15659
78.7,11801
78.7,19434
78.7,17248
78.7,20359
78.8,9708
78.8,18311
78.8,20429
78.8,20206
78.8,11000
78.8,11752
78.8,601
78.8,403
78.9,995
78.9,1343
78.9,13370
78.9,19069
78.9,7935
78.9,2105
78.9,12010
78.9,10159
78.9,6570
78.9,1241
79,12623
79,16990
79,9024
79,17524
79,15244
79,17952
79,9369
79,1030
79,2329
79,4517
79,9651
79,6290
79.1,15134
79.1,7684
79.1,593
79.2,1354
79.2,1234
79.2,12085
79.2,18659
79.2,2706
79.2,5108
79.2,16844
79.2,18720
79.2,12995
79.2,7257
79.2,14997
79.3,16069
79.3,5065
79.3,12240
79.3,6016
79.3,19699
79.3,2593
79.4,9717
79.4,3696
79.4,9333
79.4,10693
79.4,11874
79.4,15434
79.5,6322
79.5,18980
79.5,14554
79.5,5169
79.5,9142
79.5,19375
79.5,10877
79.5,15011
79.5,18866
79.5,12237
79.5,3513
79.6,15645
79.6,4096
79.7,9257
79.7,8104
79.7,5967
79.7,19702
79.7,10325
79.7,15103
79.7,17165
79.7,11023
79.8,6165
79.8,20550
79.9,8180
80,13628
80.1,8757
80.3,18343
80.6,11941
80.7,10226
80.7,18143
80.7,715
80.8,14742
80.8,7119
80.8,17581
80.8,14177
80.9,4664
80.9,3708
80.9,17528
80.9,4470
81,14050
81,17246
81,3995
81,5470
81.1,12492
81.1,17921
81.1,6672
81.1,2737
81.1,16289
81.1,1540
81.1,2820
81.1,5454
81.2,19285
81.2,5604
81.2,12291
81.3,11793
81.3,2293
81.4,16858
81.5,14229
81.5,8481
81.5,15168
81.6,7574
81.7,5633
81.7,6252
81.7,4674
81.7,4972
81.7,2072
81.8,116
81.8,15340
81.8,847
83.6,1423
83.8,20484
84.1,19373
84.4,10809
84.5,1866
84.6,13275
84.8,10052
84.9,7576
85.4,3335
86.5,14269
86.8,11766
87,10175
87.5,6514
87.6,8941
87.6,774
87.7,6633
87.8,2728
87.8,2238
87.8,9019
87.8,15811
88,5347
88,9590
88,18316
88.2,15388
88.3,2982
88.4,13386
88.6,20652
88.7,10296
88.9,18765
88.9,6608
88.9,19662
89,3235
89.2,3957
89.2,15263
89.2,5511
89.2,6353
89.3,14078
89.3,18151
89.3,15157
89.3,3449
89.5,10227
89.5,5614
89.5,9500
89.5,7999
89.5,6998
89.5,987
89.6,558
89.6,4435
89.6,14688
89.6,19204
89.6,2840
89.6,3218
89.7,7765
89.7,11618
89.7,14925
89.7,20577
89.7,414
89.8,5697
89.8,8880
89.8,20428
89.8,7501
89.8,11619
89.8,12367
89.9,16597
89.9,17793
89.9,14228
89.9,2586
89.9,18229
90,7833
90,14829
90,9718
90,12455
90,17335
90,624
90,12187
90,14298
90,744
90,4789
90.1,10133
90.1,15188
90.1,3035
90.1,13415
90.1,1845
90.1,12436
90.1,13705
90.1,12795
90.2,20334
90.2,3820
90.2,13620
90.2,16718
90.2,6725
90.2,17482
90.3,4530
90.3,10119
90.3,7692
90.3,14091
90.3,11513
90.3,1473
90.4,365
90.4,6978
90.4,18712
90.4,15825
90.5,2162
90.6,5391
90.6,20640
90.7,1168
90.7,12089
90.7,10476
91.1,7526
91.3,16318
91.5,1322
91.7,5662
91.9,17974
91.9,4229
92,17536
92.1,6572
92.1,2546
92.2,5698
92.2,16169
92.2,12422
92.2,14168
92.3,9585
92.4,5048
92.4,9685
92.4,18473
92.4,14139
92.4,2161
92.4,14272
92.4,19169
92.5,3280
92.5,2277
92.5,4324
92.5,19678
92.5,17445
92.5,2579
92.6,2108
92.6,13581
92.6,17102
92.6,10772
92.6,3179
92.6,13057
92.6,2859
92.7,20292
92.7,6056
92.7,10562
92.7,12799
92.7,989
92.7,18561
92.8,3062
92.8,17635
92.8,6229
92.8,3088
92.8,2511
92.8,5808
92.8,7846
92.8,6054
92.8,14248
92.8,18983
92.8,10276
92.9,4181
92.9,2087
92.9,10063
92.9,8223
92.9,10262
92.9,10018
92.9,8226
92.9,5563
92.9,18355
92.9,8291
92.9,142
92.9,15547
92.9,19451
92.9,12532
92.9,2334
93,5549
93,4561
93,253
93,10131
93,3251
93,16688
93,8764
93,5481
93,10671
93,4968
93,7055
93,8657
93.1,12672
93.1,8415
93.1,19257
93.1,13616
93.1,5700
93.1,11005
93.1,9640
93.1,7655
93.1,1149
93.1,1688
93.2,6322
93.2,5875
93.2,3925
93.2,19141
93.2,3640
93.2,15356
93.2,8858
93.2,1864
93.3,5893
93.3,15293
93.3,10245
93.3,9098
93.4,8937
93.4,9769
93.4,18284
93.4,12743
93.5,12558
93.5,927
93.5,10773
93.5,11499
93.6,6424
93.6,9164
93.8,4933
93.9,9998
94.1,9454
94.6,18303
94.7,12783
94.8,5067
94.9,9298
95,19817
95.1,6358
95.3,17952
95.4,2484
95.4,15806
95.5,135
95.6,8496
95.7,4028
95.8,8006
95.9,20248
96,7983
96,19233
96,10679
96.1,13550
96.1,18623
97.5,7717
98.5,14917
98.9,4377
99.4,3799
99.6,13634
100.1,10978
101.3,7512
101.3,2587
101.4,16317
101.5,20612
101.7,16683
101.8,17134
101.8,11984
101.8,11803
101.8,5501
101.9,10631
101.9,1096
102,6680
102,16624
102,15280
102.1,15655
102.1,10433
102.1,15395
102.2,4052
102.3,1800
102.4,15303
102.5,11601
102.6,14271
102.6,7585
102.7,19192
102.7,17643
102.7,16666
102.7,5065
102.8,15475
102.8,6418
102.8,2309
102.8,4318
102.9,7506
102.9,20160
103,16359
103,15870
103,2984
103.1,19442
103.2,2123
103.2,19006
103.2,10103
103.2,15846
103.3,6796
103.3,3705
103.3,10444
103.3,12395
103.3,7036
103.4,6068
103.4,7190
103.4,12948
103.5,18367
103.5,4371
103.5,1942
103.5,18864
103.5,3722
103.5,17400
103.5,20488
103.5,10883
103.5,20648
103.5,19444
103.6,10980
103.6,10590
103.6,8892
103.6,20035
103.6,155
103.7,8124
103.7,8813
103.7,11306
103.7,8206
103.7,5605
103.7,13597
103.7,7719
103.8,18817
103.8,15408
103.8,2275
103.8,17813
103.8,4456
103.8,6599
103.8,8776
103.8,20298
103.9,7191
103.9,3256
103.9,15270
103.9,15850
103.9,19449
104,1198
104,18446
104,13533
104,17383
104,15810
104,16594
104,2855
104,19726
104,20009
104,12599
104,18034
104,5443
104.1,3960
104.1,12688
104.1,9188
104.1,9966
104.1,4221
104.1,14469
104.1,6921
104.1,2325
104.1,11935
104.1,8437
104.2,5032
104.2,19722
104.2,4847
104.2,6055
104.2,18181
104.2,18069
104.2,2038
104.2,8806
104.2,6481
104.2,3056
104.2,1235
104.2,842
104.3,7134
104.3,11546
104.3,19030
104.3,12764
104.3,16361
104.3,11840
104.3,2757
104.3,18466
104.3,10102
104.3,1258
104.4,20495
104.4,519
104.4,11647
104.4,14787
104.4,7416
104.4,646
104.4,5344
104.5,2938
104.5,4735
104.5,18992
104.5,19217
104.5,18763
104.5,12360
104.6,5021
104.6,11440
104.6,12618
104.6,7271
104.6,10456
104.6,3365
104.6,10493
104.6,20211
104.6,18593
104.6,7385
104.6,19941
104.6,6939
104.7,10053
104.7,16989
104.7,11676
104.7,6580
104.7,16500
104.7,13141
104.7,13743
104.7,13746
104.7,5580
104.8,19945
104.8,6656
104.8,4165
104.8,17606
104.8,7530
104.8,6759
104.9,16581
104.9,6272
104.9,2147
104.9,16737
104.9,4482
104.9,12597
104.9,918
104.9,8128
104.9,19937
104.9,2015
104.9,11996
105,14450
105,782
105,7011
105.1,6106
105.1,7456
105.1,16835
105.1,3970
