Time [s],Power [W]
18.6135311126709,217.9
18.643167972564697,217.9
18.674994945526123,217.9
18.71052098274231,217.9
18.74369192123413,217.9
18.774877071380615,217.9
18.811105012893677,217.9
18.842966079711914,217.9
18.877567052841187,217.9
18.910555124282837,217.9
18.943648099899292,217.9
18.97564697265625,217.9
19.012223958969116,217.9
19.042747020721436,217.9
19.075704097747803,217.9
19.112776041030884,217.9
19.14283514022827,217.9
19.17517614364624,217.9
19.213891983032227,217.9
19.24312114715576,217.9
19.27521514892578,217.9
19.308013916015625,217.9
19.344156980514526,217.9
19.375330924987793,217.9
19.40699005126953,217.9
19.443063020706177,217.9
19.475067138671875,217.9
19.50768804550171,217.9
19.546080112457275,217.9
19.57692313194275,217.9
19.607309103012085,217.9
19.643927097320557,217.9
19.676944971084595,217.9
19.707762956619263,217.9
19.74260902404785,217.9
19.774660110473633,217.9
19.80791401863098,217.9
19.84254503250122,217.9
19.8746280670166,217.9
19.907036066055298,217.9
19.944265127182007,217.9
19.975342988967896,217.9
20.006760120391846,217.9
20.043573141098022,217.9
20.07541012763977,217.9
20.107173919677734,217.9
20.142526149749756,217.9
20.178447008132935,217.9
20.206992149353027,217.9
20.243102073669434,217.9
20.275371074676514,217.9
20.311033010482788,217.9
20.343948125839233,217.9
20.376698970794678,217.9
20.406686067581177,217.9
20.442506074905396,217.9
20.475932121276855,217.9
20.50791311264038,217.9
20.538589000701904,217.9
20.574634075164795,217.9
20.606998920440674,217.9
20.63873600959778,217.9
20.674505949020386,217.9
20.70817995071411,217.9
20.73872709274292,217.9
20.77475595474243,217.9
20.807640075683594,217.9
20.838467121124268,217.9
20.87439513206482,217.9
20.906721115112305,217.9
20.93924307823181,217.9
20.976423978805542,217.9
21.006519079208374,217.9
21.038604974746704,217.9
21.07603693008423,217.9
21.1074800491333,217.9
21.13906192779541,217.9
21.17758011817932,217.9
21.20660400390625,217.9
21.238789081573486,217.9
21.275103092193604,217.9
21.306931972503662,217.9
21.338900089263916,217.9
21.374876022338867,217.9
21.43880295753479,217.9
21.474570989608765,217.9
21.507198095321655,217.9
21.539336919784546,217.9
21.575706005096436,218.9
21.608411073684692,218.9
21.639469146728516,218.4
21.674898147583008,218.4
21.709474086761475,218.4
21.739129066467285,218.4
21.774856090545654,218.4
21.80660891532898,218.4
21.838731050491333,218.4
21.87079405784607,218.4
21.90741801261902,218.4
21.938683032989502,218.4
21.97093105316162,218.4
22.007039070129395,218.4
22.039087057113647,218.4
22.071826934814453,218.4
22.107941150665283,218.4
22.138901948928833,218.4
22.170997142791748,218.4
22.208205938339233,218.4
22.240643978118896,218.4
22.27082395553589,218.4
22.30816102027893,218.4
22.33973503112793,218.4
22.37113904953003,218.4
22.40685796737671,218.4
22.439141988754272,218.4
22.47198796272278,218.4
22.508702039718628,218.4
22.538742065429688,218.4
22.570650100708008,218.4
22.609612941741943,218.4
22.640761137008667,218.4
22.671016931533813,218.4
22.70756196975708,218.4
22.73888397216797,218.4
22.771299123764038,218.4
22.80724310874939,218.4
22.839723110198975,218.4
22.870913982391357,218.4
22.908020973205566,218.4
22.938889026641846,218.4
22.971920013427734,218.4
23.008706092834473,218.4
23.03892207145691,218.4
23.071813106536865,218.9
23.10405397415161,218.9
23.17258095741272,217.9
23.20443606376648,217.9
23.24322199821472,217.9
23.272592067718506,217.9
23.304681062698364,217.9
23.339271068572998,217.9
23.372436046600342,217.9
23.403154134750366,217.9
23.439367055892944,217.9
23.470704078674316,217.9
23.504215955734253,217.9
23.538742065429688,217.9
23.570945978164673,217.9
23.603361129760742,217.9
23.67129111289978,217.9
23.702880144119263,217.9
23.739264011383057,217.9
23.771049976348877,217.9
23.802900075912476,217.9
23.839009046554565,217.9
23.871761083602905,217.9
23.902766942977905,217.9
23.93881106376648,217.9
23.9719660282135,217.9
24.004383087158203,217.9
24.04017996788025,217.9
24.072999954223633,217.9
24.10427713394165,217.9
24.14032292366028,217.9
24.17062211036682,217.9
24.202932119369507,217.9
24.238649129867554,217.9
24.270432949066162,217.9
24.302706956863403,217.9
24.37036895751953,217.9
24.402354955673218,217.9
24.4343740940094,217.9
24.47089910507202,217.9
24.534881114959717,217.9
24.570706129074097,218.8
24.60281801223755,218.8
24.634408950805664,218.2
24.67039203643799,218.2
24.70282292366028,218.2
24.734859943389893,218.2
24.77050805091858,218.2
24.802410125732422,218.2
24.83459210395813,218.2
24.870600938796997,218.2
24.902321100234985,218.2
24.934728145599365,218.2
24.97045612335205,218.2
25.003672122955322,218.2
25.03442406654358,218.2
25.07042098045349,218.2
25.103764057159424,218.2
25.13622498512268,218.2
25.170416116714478,218.2
25.202356100082397,218.2
25.235095977783203,218.2
25.270493030548096,218.2
25.302634954452515,218.2
25.33449912071228,218.2
25.3713059425354,218.2
25.403625965118408,218.2
25.43469500541687,218.2
25.47141695022583,218.2
25.502820014953613,218.2
25.536060094833374,218.2
25.571605920791626,218.2
25.607351064682007,218.2
25.63605809211731,218.2
25.667946100234985,218.2
25.70552110671997,218.2
25.736947059631348,218.2
25.768106937408447,218.2
25.804425954818726,218.2
25.836843013763428,218.2
25.867164134979248,218.2
25.90478491783142,218.2
25.936710119247437,218.2
25.968903064727783,218.2
26.004635095596313,218.2
26.038785934448242,218.2
26.068000078201294,218.8
26.104537963867188,218.8
26.137666940689087,218.8
26.170567989349365,218.8
26.20548701286316,218.8
26.236751079559326,218.8
26.268635034561157,218.8
26.307250022888184,218.8
26.33705711364746,218.8
26.36820697784424,218.8
26.404572010040283,218.8
26.43812394142151,218.8
26.46662998199463,218.8
26.50299310684204,218.8
26.536052942276,218.8
26.567755937576294,218.8
26.602558135986328,218.8
26.637195110321045,218.8
26.667048931121826,218.8
26.703444957733154,218.8
26.734713077545166,218.8
26.76827311515808,218.8
26.80295991897583,218.8
26.83483910560608,218.8
26.86667013168335,218.8
26.904556035995483,218.8
26.936651945114136,218.8
26.968460083007812,218.8
27.001702070236206,218.8
27.036704063415527,218.8
27.06854510307312,218.8
27.101391077041626,218.8
27.136789083480835,218.8
27.168426036834717,218.8
27.200500965118408,218.8
27.236889123916626,218.8
27.268402099609375,218.8
27.30035901069641,218.8
27.3369460105896,218.8
27.370805025100708,218.8
27.400496006011963,218.8
27.43654203414917,218.8
27.46870708465576,218.8
27.502579927444458,218.8
27.537900924682617,218.8
27.568445920944214,218.8
27.601146936416626,218.8
27.638463973999023,219.9
27.668569087982178,219.9
27.700873136520386,219.9
27.737016916275024,219.9
27.769223928451538,219.9
27.80004906654358,219.9
27.835623025894165,219.9
27.869303941726685,219.9
27.90137004852295,219.9
27.936389923095703,219.9
27.968869924545288,219.9
28.00113606452942,219.9
28.037511110305786,219.9
28.06820297241211,219.9
28.100889921188354,219.9
28.137936115264893,219.9
28.171926975250244,219.9
28.200112104415894,219.9
28.23220205307007,219.9
28.268408060073853,219.9
28.302973985671997,219.9
28.332277059555054,219.9
28.368181943893433,219.9
28.400810956954956,219.9
28.433187007904053,219.9
28.468218088150024,219.9
28.50011396408081,219.9
28.533926963806152,219.9
28.568233013153076,219.9
28.600080013275146,219.9
28.632424116134644,219.9
28.668957948684692,219.9
28.70165514945984,219.9
28.7324640750885,219.9
28.768383026123047,219.9
28.800172090530396,219.9
28.83341693878174,219.9
28.868389129638672,219.9
28.900416135787964,219.9
28.93233299255371,219.9
28.969375133514404,219.9
29.00104808807373,219.9
29.03243613243103,219.9
29.1332950592041,220.8
29.169251918792725,220.0
29.198776960372925,220.0
29.23066997528076,220.0
29.26675510406494,220.0
29.2989981174469,220.0
29.33248496055603,220.0
29.368772983551025,220.0
29.400267124176025,220.0
29.432131052017212,220.0
29.468245029449463,220.0
29.501678943634033,220.0
29.53345513343811,220.0
29.564255952835083,220.0
29.600101947784424,220.0
29.633322954177856,220.0
29.66430902481079,220.0
29.700345993041992,220.0
29.73235511779785,220.0
29.764436960220337,220.0
29.8009250164032,220.0
29.832698106765747,220.0
29.86474895477295,220.0
29.901389122009277,220.0
29.932533025741577,220.0
29.96449112892151,220.0
30.001387119293213,220.0
30.03293800354004,220.0
30.064918041229248,220.0
30.101613998413086,220.0
30.132410049438477,220.0
30.164448022842407,220.0
30.20172095298767,220.0
30.232648134231567,220.0
30.26450204849243,220.0
30.300758123397827,220.0
30.334326028823853,220.0
30.364148139953613,220.0
30.398694038391113,220.0
30.43059492111206,220.0
30.462867975234985,220.0
30.498832941055298,220.0
30.530565977096558,220.0
30.63073992729187,219.9
30.663355112075806,219.9
30.698912143707275,219.9
30.731820106506348,219.9
30.76269793510437,219.9
30.794683933258057,219.9
30.83075499534607,219.9
30.863656997680664,219.9
30.894674062728882,219.9
30.931041955947876,219.9
30.962690114974976,219.9
30.994692087173462,219.9
31.03133201599121,219.9
31.06311011314392,219.9
31.09505605697632,219.9
31.131099939346313,219.9
31.163732051849365,219.9
31.19480299949646,219.9
31.230618953704834,219.9
31.262694120407104,219.9
31.29555106163025,219.9
31.332144021987915,219.9
31.362602949142456,219.9
31.394794940948486,219.9
31.430885076522827,219.9
31.46272897720337,219.9
31.494669914245605,219.9
31.530534029006958,219.9
31.564477920532227,219.9
31.594707012176514,219.9
31.63073992729187,219.9
31.665311098098755,219.9
31.696516036987305,219.9
31.732533931732178,219.9
31.765629053115845,219.9
31.796217918395996,219.9
31.832313060760498,219.9
31.8651020526886,219.9
31.897429943084717,219.9
31.932780027389526,219.9
31.96432614326477,219.9
31.99687910079956,219.9
32.03311610221863,219.9
32.06463408470154,219.9
32.096611976623535,219.9
32.128329038619995,219.9
32.16432213783264,219.9
32.19720196723938,219.9
32.22962999343872,219.9
32.26433706283569,219.9
32.29629993438721,219.9
32.32951807975769,219.9
32.36435794830322,219.9
32.39744210243225,219.9
32.428903102874756,219.9
32.46581196784973,219.9
32.49636101722717,219.9
32.52961707115173,219.9
32.56579804420471,219.9
32.59666109085083,219.9
32.628292083740234,219.9
32.665199995040894,219.9
32.696505069732666,219.9
32.72929906845093,219.9
32.76432394981384,219.9
32.79755401611328,219.9
32.82929706573486,219.9
32.86531209945679,219.9
32.896470069885254,219.9
32.92839002609253,219.9
32.965304136276245,219.9
32.996817111968994,219.9
33.028295040130615,219.9
33.065500020980835,219.9
33.09689807891846,219.9
33.12915802001953,219.9
33.16329002380371,219.9
33.195552110672,219.9
33.22718095779419,219.9
33.26253414154053,219.9
33.29483103752136,219.9
33.32695412635803,219.9
33.36282300949097,219.9
33.39501404762268,219.9
33.427675008773804,219.9
33.46123909950256,219.9
33.49691605567932,219.9
33.5285279750824,219.9
33.660085916519165,220.5
33.698370933532715,220.5
33.72837996482849,220.5
33.76052212715149,220.5
33.79777002334595,220.5
33.82852506637573,220.5
33.8603310585022,220.5
33.89704895019531,220.5
33.92909812927246,220.5
33.960427045822144,220.5
33.99640607833862,220.5
34.028295040130615,220.5
34.060791015625,220.5
34.09645104408264,220.5
34.128262996673584,220.5
34.16029906272888,220.5
34.19968104362488,220.5
34.22852611541748,220.5
34.26011395454407,220.5
34.296919107437134,220.5
34.32912302017212,220.5
34.360629081726074,220.5
34.39738392829895,220.5
34.42963409423828,220.5
34.45869207382202,220.5
34.49468111991882,220.5
34.527148962020874,220.5
34.55873703956604,220.5
34.59553909301758,220.5
34.62668013572693,220.5
34.65859293937683,220.5
34.69059705734253,220.5
34.727702140808105,220.5
34.758734941482544,220.5
34.79072594642639,220.5
34.82657194137573,220.5
34.85887908935547,220.5
34.89064407348633,220.5
34.92663097381592,220.5
34.95912504196167,220.5
34.9909291267395,220.5
35.02688407897949,220.5
35.05929493904114,220.9
35.091763973236084,220.9
35.12686896324158,220.9
35.15885901451111,220.4
35.19197702407837,220.4
35.22879099845886,220.4
35.2591769695282,220.4
35.29126811027527,220.4
35.32739496231079,220.4
35.36003494262695,220.4
35.391189098358154,220.4
35.427335023880005,220.4
35.46035194396973,220.4
35.49108695983887,220.4
35.52708697319031,220.4
35.55940914154053,220.4
35.5911591053009,220.4
35.6269690990448,220.4
35.65900707244873,220.4
35.690611124038696,220.4
35.7267370223999,220.4
35.758857011795044,220.4
35.790884017944336,220.4
35.82697105407715,220.4
35.859161138534546,220.4
35.89102005958557,220.4
35.9232280254364,220.4
35.95916295051575,220.4
35.99256110191345,220.4
36.024543046951294,220.4
36.06036996841431,220.4
36.0930061340332,220.4
36.12573504447937,220.4
36.16159009933472,220.4
36.192359924316406,220.4
36.22626614570618,220.4
36.25916600227356,220.4
36.2951819896698,220.4
36.324800968170166,220.4
36.360235929489136,220.4
36.39277410507202,220.4
36.42546510696411,220.4
36.46042609214783,220.4
36.49248695373535,220.4
36.52556300163269,220.4
36.561036109924316,220.4
36.59249496459961,220.4
36.62473201751709,220.4
36.66140413284302,220.4
36.69524693489075,220.4
36.72474408149719,220.4
36.76169204711914,220.4
36.79407596588135,220.4
36.82463598251343,220.4
36.86078906059265,220.4
36.892951011657715,220.4
36.9257709980011,220.4
36.96070909500122,220.4
36.99260902404785,220.4
37.02467203140259,220.4
37.059025049209595,220.4
37.091031074523926,220.4
37.123477935791016,220.4
37.15908694267273,220.4
37.19086313247681,220.4
37.223103046417236,220.4
37.255703926086426,220.4
37.29095005989075,220.4
37.32283902168274,220.4
37.35515093803406,220.4
37.391056060791016,220.4
37.422966957092285,220.4
37.4555549621582,220.4
37.491042137145996,220.4
37.52335000038147,220.4
37.55555510520935,220.4
37.59109902381897,220.4
37.62302207946777,220.4
37.65507793426514,220.4
37.69243597984314,220.4
37.724579095840454,220.4
37.75654697418213,220.4
37.79297614097595,220.4
37.8248291015625,220.4
37.85678195953369,220.4
37.892768144607544,220.4
37.924761056900024,220.4
37.95654106140137,220.4
37.99246096611023,220.4
38.02489113807678,220.4
38.05646204948425,220.9
38.09269714355469,220.9
38.12301993370056,220.9
38.156193017959595,220.5
38.19132113456726,220.5
38.22303915023804,220.5
38.25650906562805,220.5
38.29423713684082,220.5
38.3230459690094,220.5
38.35486102104187,220.5
38.39685106277466,220.5
38.4231390953064,220.5
38.4550039768219,220.5
38.48691201210022,220.5
38.522839069366455,220.5
38.55478000640869,220.5
38.5867760181427,220.5
38.6244170665741,220.5
38.65627598762512,220.5
38.68827295303345,220.5
38.72567105293274,220.5
38.755337953567505,220.5
38.78712296485901,220.5
38.82269906997681,220.5
38.8547260761261,220.5
38.88717007637024,220.5
38.92307114601135,220.5
38.954607009887695,220.5
38.98673701286316,220.5
39.02307605743408,220.5
39.05545210838318,220.5
39.08698606491089,220.5
39.12306499481201,220.5
39.15528106689453,220.5
39.18808102607727,220.5
39.22313714027405,220.5
39.255314111709595,220.5
39.28719210624695,220.5
39.32388997077942,220.5
39.356356143951416,220.5
39.38745903968811,220.5
39.4231231212616,220.5
39.455305099487305,220.5
39.4867479801178,220.5
39.52369713783264,220.5
39.55498194694519,220.9
39.586678981781006,220.9
39.622934103012085,220.9
39.655691146850586,220.3
39.68710708618164,220.3
39.72300601005554,220.3
39.755675077438354,220.3
39.7873170375824,220.3
39.8191020488739,220.3
39.854944944381714,220.3
39.88667702674866,220.3
39.91903495788574,220.3
39.95624899864197,220.3
39.988847970962524,220.3
40.02082395553589,220.3
40.05688714981079,220.3
40.08910799026489,220.3
40.121155977249146,220.3
40.15697908401489,220.3
40.1885769367218,220.3
40.22071313858032,220.3
40.256503105163574,220.3
40.28849196434021,220.3
40.32043194770813,220.3
40.357649087905884,220.3
40.38833498954773,220.3
40.420846939086914,220.3
40.458051919937134,220.3
40.48910307884216,220.3
40.52087211608887,220.3
40.55682301521301,220.3
40.59005808830261,220.3
40.62179493904114,220.3
40.65688514709473,220.3
40.688523054122925,220.3
40.72124195098877,220.3
40.75641703605652,220.3
40.78855299949646,220.3
